DAYS_BIRTH,OCCUPATION_TYPE,prediction
-17962,"",23
-12705,"",19
-12705,"",19
-12705,"",19
-12705,"",19
-12705,"",19
-12705,"",19
-12705,"",19
-12366,Drivers,17
-12366,Drivers,17
-12366,Drivers,17
-12366,Drivers,17
-12366,Drivers,17
-12366,Drivers,17
-13582,Sales staff,17
-13582,Sales staff,17
-13582,Sales staff,17
-13582,Sales staff,17
-13582,Sales staff,17
-13582,Sales staff,17
-13728,Laborers,4
-18147,Sales staff,20
-18147,Sales staff,20
-18147,Sales staff,20
-18147,Sales staff,20
-18147,Sales staff,20
-18147,Sales staff,20
-18147,Sales staff,20
-18147,Sales staff,20
-18147,Sales staff,20
-15010,Managers,3
-15010,Managers,3
-15010,Managers,3
-15010,Managers,3
-15010,Managers,3
-18307,"",18
-24575,"",24
-24575,"",24
-24575,"",24
-24575,"",24
-24575,"",24
-16174,Sales staff,9
-16174,Sales staff,9
-16174,Sales staff,9
-16174,Sales staff,9
-16174,Sales staff,9
-16174,Sales staff,9
-16174,Sales staff,9
-18051,Security staff,24
-18051,Security staff,24
-18051,Security staff,24
-18051,Security staff,24
-18051,Security staff,24
-9918,Managers,4
-16596,Laborers,7
-16596,Laborers,7
-22385,"",24
-22385,"",24
-22385,"",24
-22385,"",24
-22385,"",24
-16912,Laborers,12
-16912,Laborers,12
-16912,Laborers,12
-16912,Laborers,12
-16912,Laborers,12
-16912,Laborers,12
-16912,Laborers,12
-11695,Laborers,19
-11695,Laborers,19
-11695,Laborers,19
-11695,Laborers,19
-11695,Laborers,19
-11695,Laborers,19
-11695,Laborers,19
-10027,Managers,7
-10027,Managers,7
-10027,Managers,7
-10027,Managers,7
-10027,Managers,7
-10027,Managers,7
-10027,Managers,7
-10027,Managers,7
-16625,Core staff,23
-16625,Core staff,23
-16625,Core staff,23
-16625,Core staff,23
-8963,Medicine staff,5
-8963,Medicine staff,5
-8963,Medicine staff,5
-8963,Medicine staff,5
-8488,Accountants,17
-8488,Accountants,17
-8488,Accountants,17
-8488,Accountants,17
-17750,"",14
-17750,"",14
-17750,"",14
-21637,"",16
-21637,"",16
-22440,"",1
-22440,"",1
-22440,"",1
-22440,"",1
-22440,"",1
-22440,"",1
-22440,"",1
-9076,Laborers,10
-9076,Laborers,10
-14284,Drivers,1
-14284,Drivers,1
-14284,Drivers,1
-14284,Drivers,1
-14284,Drivers,1
-14284,Drivers,1
-14284,Drivers,1
-12822,Laborers,16
-19713,"",17
-19713,"",17
-19713,"",17
-19713,"",17
-19713,"",17
-19713,"",17
-19489,Managers,14
-19489,Managers,14
-19489,Managers,14
-21109,Laborers,23
-21109,Laborers,23
-21109,Laborers,23
-21109,Laborers,23
-12736,Core staff,3
-12736,Core staff,3
-12736,Core staff,3
-12736,Core staff,3
-12736,Core staff,3
-16557,Sales staff,22
-16557,Sales staff,22
-16557,Sales staff,22
-16557,Sales staff,22
-15960,Managers,1
-15960,Managers,1
-15960,Managers,1
-15960,Managers,1
-15960,Managers,1
-15960,Managers,1
-15960,Managers,1
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-19923,Sales staff,11
-9901,Drivers,23
-9901,Drivers,23
-9901,Drivers,23
-9901,Drivers,23
-10887,"",10
-10887,"",10
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-12159,IT staff,12
-13683,Laborers,10
-13683,Laborers,10
-8527,Drivers,2
-8527,Drivers,2
-8527,Drivers,2
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-21861,Cooking staff,15
-11631,Laborers,17
-11631,Laborers,17
-11631,Laborers,17
-11631,Laborers,17
-11631,Laborers,17
-11631,Laborers,17
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-18770,Laborers,11
-14257,High skill tech staff,24
-14257,High skill tech staff,24
-14257,High skill tech staff,24
-14257,High skill tech staff,24
-14257,High skill tech staff,24
-20606,"",2
-20606,"",2
-10636,Sales staff,2
-10636,Sales staff,2
-10636,Sales staff,2
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-22983,"",15
-10355,Drivers,20
-10355,Drivers,20
-10355,Drivers,20
-10355,Drivers,20
-10355,Drivers,20
-10355,Drivers,20
-10355,Drivers,20
-10355,Drivers,20
-15468,"",1
-15468,"",1
-15468,"",1
-15468,"",1
-15468,"",1
-15468,"",1
-15468,"",1
-14846,Cleaning staff,18
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-17587,Cleaning staff,15
-18175,"",21
-18175,"",21
-18175,"",21
-13242,Cooking staff,13
-13242,Cooking staff,13
-13242,Cooking staff,13
-13242,Cooking staff,13
-13242,Cooking staff,13
-11812,High skill tech staff,9
-11812,High skill tech staff,9
-11812,High skill tech staff,9
-11812,High skill tech staff,9
-11812,High skill tech staff,9
-11812,High skill tech staff,9
-11812,High skill tech staff,9
-11812,High skill tech staff,9
-15689,"",22
-15689,"",22
-15689,"",22
-15689,"",22
-23321,"",8
-23321,"",8
-23321,"",8
-23321,"",8
-23321,"",8
-23321,"",8
-20947,"",16
-20947,"",16
-11688,Core staff,7
-11688,Core staff,7
-11688,Core staff,7
-11688,Core staff,7
-11688,Core staff,7
-11688,Core staff,7
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-11075,Core staff,0
-14599,Medicine staff,21
-14599,Medicine staff,21
-14599,Medicine staff,21
-11681,Sales staff,2
-11681,Sales staff,2
-13921,High skill tech staff,10
-13921,High skill tech staff,10
-13800,Sales staff,4
-11974,Sales staff,0
-11974,Sales staff,0
-11974,Sales staff,0
-11974,Sales staff,0
-11974,Sales staff,0
-15686,Core staff,10
-15686,Core staff,10
-24737,"",18
-23978,"",24
-23978,"",24
-23978,"",24
-23978,"",24
-23978,"",24
-12478,Managers,7
-12478,Managers,7
-12478,Managers,7
-12478,Managers,7
-12478,Managers,7
-12478,Managers,7
-12478,Managers,7
-12478,Managers,7
-18506,Core staff,21
-18506,Core staff,21
-18506,Core staff,21
-17297,Sales staff,12
-17297,Sales staff,12
-17297,Sales staff,12
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-21304,"",0
-10416,Laborers,4
-18526,Low-skill Laborers,4
-22446,"",13
-22446,"",13
-22446,"",13
-22446,"",13
-22446,"",13
-21041,"",19
-21041,"",19
-21041,"",19
-21041,"",19
-21041,"",19
-12017,Sales staff,5
-12017,Sales staff,5
-12017,Sales staff,5
-12017,Sales staff,5
-21633,"",16
-21633,"",16
-23442,"",17
-23442,"",17
-23442,"",17
-23442,"",17
-23442,"",17
-23442,"",17
-18229,High skill tech staff,10
-18229,High skill tech staff,10
-20666,"",18
-18364,Sales staff,14
-18364,Sales staff,14
-18364,Sales staff,14
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-13520,Core staff,11
-23096,"",17
-23096,"",17
-23096,"",17
-23096,"",17
-23096,"",17
-23096,"",17
-11416,Laborers,16
-11416,Laborers,16
-11700,Managers,4
-13307,Laborers,21
-13307,Laborers,21
-13307,Laborers,21
-12521,Laborers,20
-19893,"",7
-19893,"",7
-19893,"",7
-19893,"",7
-19893,"",7
-19893,"",7
-19893,"",7
-19893,"",7
-12712,Laborers,4
-9928,Managers,9
-9928,Managers,9
-9928,Managers,9
-9928,Managers,9
-9928,Managers,9
-9928,Managers,9
-9928,Managers,9
-10580,Core staff,21
-10580,Core staff,21
-10580,Core staff,21
-20482,"",20
-20482,"",20
-20482,"",20
-20482,"",20
-20482,"",20
-20482,"",20
-20482,"",20
-20482,"",20
-20482,"",20
-21216,"",14
-21216,"",14
-21216,"",14
-10127,Sales staff,18
-21058,Accountants,18
-16277,High skill tech staff,19
-16277,High skill tech staff,19
-16277,High skill tech staff,19
-16277,High skill tech staff,19
-16277,High skill tech staff,19
-16277,High skill tech staff,19
-16277,High skill tech staff,19
-13108,"",1
-13108,"",1
-13108,"",1
-13108,"",1
-23734,Managers,8
-23734,Managers,8
-23734,Managers,8
-23734,Managers,8
-23734,Managers,8
-23734,Managers,8
-17474,Sales staff,4
-13539,Core staff,22
-13539,Core staff,22
-13539,Core staff,22
-13539,Core staff,22
-16425,Managers,6
-16425,Managers,6
-16425,Managers,6
-16425,Managers,6
-16425,Managers,6
-11900,Accountants,5
-11900,Accountants,5
-13151,Accountants,13
-13151,Accountants,13
-13151,Accountants,13
-13151,Accountants,13
-13151,Accountants,13
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-24166,"",12
-19171,Laborers,9
-19171,Laborers,9
-19171,Laborers,9
-19171,Laborers,9
-19171,Laborers,9
-19171,Laborers,9
-19171,Laborers,9
-17968,Laborers,5
-17968,Laborers,5
-17968,Laborers,5
-17968,Laborers,5
-21983,"",5
-21983,"",5
-21983,"",5
-21983,"",5
-18871,Security staff,0
-18871,Security staff,0
-15399,Managers,2
-15399,Managers,2
-15399,Managers,2
-23153,"",9
-23153,"",9
-23153,"",9
-23153,"",9
-23153,"",9
-23153,"",9
-23153,"",9
-24247,Security staff,14
-24247,Security staff,14
-24247,Security staff,14
-15123,Sales staff,7
-15123,Sales staff,7
-15123,Sales staff,7
-15123,Sales staff,7
-15123,Sales staff,7
-15123,Sales staff,7
-15123,Sales staff,7
-15123,Sales staff,7
-14360,Cleaning staff,21
-14360,Cleaning staff,21
-14360,Cleaning staff,21
-21232,"",9
-21232,"",9
-21232,"",9
-21232,"",9
-21232,"",9
-21232,"",9
-21232,"",9
-13935,Laborers,23
-13935,Laborers,23
-13935,Laborers,23
-13935,Laborers,23
-20037,Sales staff,18
-13596,Laborers,4
-15868,Managers,4
-22010,"",18
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-13682,"",15
-12444,"",2
-12444,"",2
-12444,"",2
-19566,Core staff,5
-19566,Core staff,5
-19566,Core staff,5
-19566,Core staff,5
-21478,"",18
-17223,Medicine staff,18
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-19316,Core staff,15
-12377,Core staff,14
-12377,Core staff,14
-12377,Core staff,14
-14644,High skill tech staff,16
-14644,High skill tech staff,16
-16616,Realty agents,0
-16616,Realty agents,0
-16616,Realty agents,0
-16616,Realty agents,0
-16616,Realty agents,0
-16616,Realty agents,0
-16616,Realty agents,0
-16616,Realty agents,0
-16616,Realty agents,0
-8069,Waiters/barmen staff,18
-16511,Laborers,3
-16511,Laborers,3
-16511,Laborers,3
-16511,Laborers,3
-16511,Laborers,3
-15720,Managers,7
-15720,Managers,7
-15720,Managers,7
-15720,Managers,7
-15720,Managers,7
-15720,Managers,7
-15720,Managers,7
-15720,Managers,7
-17216,Laborers,13
-17216,Laborers,13
-17216,Laborers,13
-17216,Laborers,13
-17216,Laborers,13
-13028,Sales staff,20
-13028,Sales staff,20
-13028,Sales staff,20
-13028,Sales staff,20
-13028,Sales staff,20
-13028,Sales staff,20
-13028,Sales staff,20
-13028,Sales staff,20
-13028,Sales staff,20
-16092,Cleaning staff,2
-16092,Cleaning staff,2
-16092,Cleaning staff,2
-22256,"",21
-22256,"",21
-22256,"",21
-15839,High skill tech staff,20
-15839,High skill tech staff,20
-15839,High skill tech staff,20
-15839,High skill tech staff,20
-15839,High skill tech staff,20
-15839,High skill tech staff,20
-15839,High skill tech staff,20
-15839,High skill tech staff,20
-16396,"",21
-16396,"",21
-16396,"",21
-24303,"",23
-24303,"",23
-24303,"",23
-24303,"",23
-10351,"",24
-10351,"",24
-10351,"",24
-10351,"",24
-10351,"",24
-21665,"",2
-21665,"",2
-21665,"",2
-18979,Laborers,10
-18979,Laborers,10
-22942,"",18
-22447,"",8
-22447,"",8
-22447,"",8
-22447,"",8
-22447,"",8
-22447,"",8
-19718,Laborers,1
-19718,Laborers,1
-19718,Laborers,1
-20578,"",23
-20578,"",23
-20578,"",23
-20578,"",23
-18496,Managers,16
-18496,Managers,16
-23022,"",23
-23022,"",23
-23022,"",23
-23022,"",23
-17817,Laborers,23
-17817,Laborers,23
-17817,Laborers,23
-17817,Laborers,23
-13766,"",14
-13766,"",14
-13766,"",14
-18068,Medicine staff,19
-18068,Medicine staff,19
-18068,Medicine staff,19
-18068,Medicine staff,19
-18068,Medicine staff,19
-18068,Medicine staff,19
-18068,Medicine staff,19
-18010,Laborers,19
-18010,Laborers,19
-18010,Laborers,19
-18010,Laborers,19
-18010,Laborers,19
-18010,Laborers,19
-18010,Laborers,19
-13692,Sales staff,4
-13864,Sales staff,10
-13864,Sales staff,10
-17482,Sales staff,22
-17482,Sales staff,22
-17482,Sales staff,22
-17482,Sales staff,22
-21967,"",13
-21967,"",13
-21967,"",13
-21967,"",13
-21967,"",13
-19862,Laborers,14
-19862,Laborers,14
-19862,Laborers,14
-12149,Drivers,24
-12149,Drivers,24
-12149,Drivers,24
-12149,Drivers,24
-12149,Drivers,24
-16133,"",2
-16133,"",2
-16133,"",2
-14166,Core staff,15
-14166,Core staff,15
-14166,Core staff,15
-19147,Laborers,17
-19147,Laborers,17
-19147,Laborers,17
-19147,Laborers,17
-19147,Laborers,17
-19147,Laborers,17
-16317,"",21
-16317,"",21
-16317,"",21
-16834,Laborers,10
-16834,Laborers,10
-18042,Laborers,7
-18042,Laborers,7
-18042,Laborers,7
-18042,Laborers,7
-18042,Laborers,7
-18042,Laborers,7
-18042,Laborers,7
-18042,Laborers,7
-15328,Security staff,23
-15328,Security staff,23
-15328,Security staff,23
-15328,Security staff,23
-14152,Cooking staff,13
-14152,Cooking staff,13
-14152,Cooking staff,13
-14152,Cooking staff,13
-14152,Cooking staff,13
-11444,Core staff,10
-11444,Core staff,10
-16274,Laborers,11
-16274,Laborers,11
-11688,Laborers,7
-11688,Laborers,7
-17293,Laborers,24
-17293,Laborers,24
-17293,Laborers,24
-17293,Laborers,24
-17293,Laborers,24
-12730,Accountants,17
-12730,Accountants,17
-12730,Accountants,17
-12730,Accountants,17
-12730,Accountants,17
-12730,Accountants,17
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-11941,"",0
-19736,Core staff,0
-19736,Core staff,0
-19736,Core staff,0
-19736,Core staff,0
-19736,Core staff,0
-13914,Laborers,18
-19834,Managers,12
-19834,Managers,12
-19834,Managers,12
-19834,Managers,12
-19834,Managers,12
-19834,Managers,12
-19834,Managers,12
-11888,Security staff,12
-11888,Security staff,12
-11888,Security staff,12
-11888,Security staff,12
-11888,Security staff,12
-11888,Security staff,12
-11888,Security staff,12
-11888,Security staff,12
-13829,High skill tech staff,21
-13829,High skill tech staff,21
-13829,High skill tech staff,21
-22982,"",24
-22982,"",24
-22982,"",24
-22982,"",24
-22982,"",24
-17988,Sales staff,10
-17988,Sales staff,10
-19395,Core staff,14
-19395,Core staff,14
-19395,Core staff,14
-12874,"",14
-12874,"",14
-12874,"",14
-13861,Laborers,7
-13861,Laborers,7
-13861,Laborers,7
-13861,Laborers,7
-13861,Laborers,7
-13861,Laborers,7
-13861,Laborers,7
-13861,Laborers,7
-17524,Laborers,24
-17524,Laborers,24
-17524,Laborers,24
-17524,Laborers,24
-17524,Laborers,24
-12423,Managers,2
-12423,Managers,2
-19692,Private service staff,20
-19692,Private service staff,20
-19692,Private service staff,20
-19692,Private service staff,20
-19692,Private service staff,20
-19692,Private service staff,20
-19692,Private service staff,20
-18230,Medicine staff,10
-18230,Medicine staff,10
-15092,Drivers,14
-15092,Drivers,14
-15092,Drivers,14
-19868,Core staff,9
-19868,Core staff,9
-19868,Core staff,9
-19868,Core staff,9
-19868,Core staff,9
-19868,Core staff,9
-19868,Core staff,9
-9768,Sales staff,24
-9768,Sales staff,24
-9768,Sales staff,24
-9768,Sales staff,24
-9768,Sales staff,24
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-11344,Core staff,6
-13899,"",3
-13899,"",3
-13899,"",3
-13899,"",3
-13899,"",3
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-14667,Sales staff,11
-18891,High skill tech staff,13
-18891,High skill tech staff,13
-18891,High skill tech staff,13
-18891,High skill tech staff,13
-18891,High skill tech staff,13
-17834,Medicine staff,8
-17834,Medicine staff,8
-17834,Medicine staff,8
-17834,Medicine staff,8
-17834,Medicine staff,8
-17834,Medicine staff,8
-19148,"",14
-19148,"",14
-19148,"",14
-8347,Core staff,16
-8347,Core staff,16
-19634,Sales staff,22
-19634,Sales staff,22
-19634,Sales staff,22
-19634,Sales staff,22
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-15586,Managers,6
-18071,Laborers,5
-18071,Laborers,5
-18071,Laborers,5
-18071,Laborers,5
-20296,"",3
-20296,"",3
-20296,"",3
-20296,"",3
-20296,"",3
-14574,Medicine staff,13
-14574,Medicine staff,13
-14574,Medicine staff,13
-14574,Medicine staff,13
-14574,Medicine staff,13
-14574,Medicine staff,13
-16449,Laborers,4
-10565,"",17
-10565,"",17
-10565,"",17
-10565,"",17
-10565,"",17
-10565,"",17
-12406,Drivers,2
-12406,Drivers,2
-12406,Drivers,2
-21602,"",13
-21602,"",13
-21602,"",13
-21602,"",13
-21602,"",13
-21602,"",13
-8689,Laborers,10
-8689,Laborers,10
-16319,Managers,1
-16319,Managers,1
-16319,Managers,1
-16319,Managers,1
-16319,Managers,1
-16319,Managers,1
-16319,Managers,1
-16164,Medicine staff,18
-9190,Core staff,2
-9190,Core staff,2
-9190,Core staff,2
-14348,Sales staff,4
-10143,Core staff,8
-10143,Core staff,8
-10143,Core staff,8
-10143,Core staff,8
-10143,Core staff,8
-10143,Core staff,8
-14137,Accountants,22
-14137,Accountants,22
-14137,Accountants,22
-14137,Accountants,22
-10638,Laborers,18
-19724,Medicine staff,22
-19724,Medicine staff,22
-19724,Medicine staff,22
-19724,Medicine staff,22
-20165,Core staff,20
-20165,Core staff,20
-20165,Core staff,20
-20165,Core staff,20
-20165,Core staff,20
-20165,Core staff,20
-20165,Core staff,20
-20165,Core staff,20
-20165,Core staff,20
-15629,Sales staff,17
-15629,Sales staff,17
-15629,Sales staff,17
-15629,Sales staff,17
-15629,Sales staff,17
-15629,Sales staff,17
-23270,"",8
-23270,"",8
-23270,"",8
-23270,"",8
-23270,"",8
-23270,"",8
-10746,Laborers,14
-10746,Laborers,14
-10746,Laborers,14
-12692,Laborers,5
-12692,Laborers,5
-12692,Laborers,5
-12692,Laborers,5
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-15653,Core staff,11
-22062,"",1
-22062,"",1
-22062,"",1
-22062,"",1
-22062,"",1
-22062,"",1
-22062,"",1
-19996,Managers,2
-19996,Managers,2
-19996,Managers,2
-21660,HR staff,22
-21660,HR staff,22
-21660,HR staff,22
-21660,HR staff,22
-11359,Core staff,13
-11359,Core staff,13
-11359,Core staff,13
-11359,Core staff,13
-11359,Core staff,13
-13351,Managers,10
-13351,Managers,10
-14557,High skill tech staff,13
-14557,High skill tech staff,13
-14557,High skill tech staff,13
-14557,High skill tech staff,13
-14557,High skill tech staff,13
-10681,Sales staff,7
