DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
-18156,-1250,Managers,Working,67
-18156,-1250,Managers,Working,67
-12161,-1159,Drivers,Commercial associate,21
-16510,-731,"",Commercial associate,22
-16510,-731,"",Commercial associate,22
-16510,-731,"",Commercial associate,22
-16510,-731,"",Commercial associate,22
-18130,-154,"",Working,61
-18130,-154,"",Working,61
-18130,-154,"",Working,61
-18130,-154,"",Working,61
-11090,-338,Security staff,Working,21
-14195,-6881,Laborers,Commercial associate,1
-14195,-6881,Laborers,Commercial associate,1
-14195,-6881,Laborers,Commercial associate,1
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-16340,-8647,Medicine staff,Commercial associate,57
-14558,-1250,High skill tech staff,Commercial associate,56
-14558,-1250,High skill tech staff,Commercial associate,56
-14558,-1250,High skill tech staff,Commercial associate,56
-14558,-1250,High skill tech staff,Commercial associate,56
-14558,-1250,High skill tech staff,Commercial associate,56
-14558,-1250,High skill tech staff,Commercial associate,56
-14558,-1250,High skill tech staff,Commercial associate,56
-14749,-884,Cooking staff,Working,45
-14749,-884,Cooking staff,Working,45
-8568,-1068,Sales staff,Working,96
-8568,-1068,Sales staff,Working,96
-8568,-1068,Sales staff,Working,96
-11659,-397,Accountants,Commercial associate,23
-11659,-397,Accountants,Commercial associate,23
-11659,-397,Accountants,Commercial associate,23
-11659,-397,Accountants,Commercial associate,23
-11659,-397,Accountants,Commercial associate,23
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-23868,365243,"",Pensioner,55
-11956,-307,High skill tech staff,Working,42
-11956,-307,High skill tech staff,Working,42
-15873,-2315,Managers,Working,3
-15873,-2315,Managers,Working,3
-15873,-2315,Managers,Working,3
-15390,-1615,Laborers,Working,51
-15390,-1615,Laborers,Working,51
-15390,-1615,Laborers,Working,51
-15390,-1615,Laborers,Working,51
-15390,-1615,Laborers,Working,51
-15390,-1615,Laborers,Working,51
-15390,-1615,Laborers,Working,51
-15390,-1615,Laborers,Working,51
-22295,365243,"",Pensioner,37
-22295,365243,"",Pensioner,37
-22295,365243,"",Pensioner,37
-22295,365243,"",Pensioner,37
-22295,365243,"",Pensioner,37
-22295,365243,"",Pensioner,37
-22295,365243,"",Pensioner,37
-19728,-277,Sales staff,Working,61
-19728,-277,Sales staff,Working,61
-19728,-277,Sales staff,Working,61
-19728,-277,Sales staff,Working,61
-12384,-2223,Sales staff,Working,84
-12384,-2223,Sales staff,Working,84
-12384,-2223,Sales staff,Working,84
-12384,-2223,Sales staff,Working,84
-12384,-2223,Sales staff,Working,84
-12384,-2223,Sales staff,Working,84
-12907,-338,Laborers,Working,31
-12907,-338,Laborers,Working,31
-12907,-338,Laborers,Working,31
-12523,-5145,Laborers,Working,88
-12523,-5145,Laborers,Working,88
-12523,-5145,Laborers,Working,88
-12523,-5145,Laborers,Working,88
-14143,-2072,"",Commercial associate,40
-14143,-2072,"",Commercial associate,40
-14143,-2072,"",Commercial associate,40
-14143,-2072,"",Commercial associate,40
-14143,-2072,"",Commercial associate,40
-14143,-2072,"",Commercial associate,40
-14143,-2072,"",Commercial associate,40
-14143,-2072,"",Commercial associate,40
-11511,-519,High skill tech staff,Working,7
-11511,-519,High skill tech staff,Working,7
-11511,-519,High skill tech staff,Working,7
-11511,-519,High skill tech staff,Working,7
-11511,-519,High skill tech staff,Working,7
-11511,-519,High skill tech staff,Working,7
-11511,-519,High skill tech staff,Working,7
-14595,-884,Core staff,Working,88
-14595,-884,Core staff,Working,88
-14595,-884,Core staff,Working,88
-14595,-884,Core staff,Working,88
-15559,-5145,High skill tech staff,Working,29
-15559,-5145,High skill tech staff,Working,29
-15559,-5145,High skill tech staff,Working,29
-15559,-5145,High skill tech staff,Working,29
-15559,-5145,High skill tech staff,Working,29
-15559,-5145,High skill tech staff,Working,29
-15559,-5145,High skill tech staff,Working,29
-15559,-5145,High skill tech staff,Working,29
-24482,365243,"",Pensioner,37
-24482,365243,"",Pensioner,37
-24482,365243,"",Pensioner,37
-24482,365243,"",Pensioner,37
-24482,365243,"",Pensioner,37
-24482,365243,"",Pensioner,37
-24482,365243,"",Pensioner,37
-17024,-1799,Cooking staff,Working,48
-17024,-1799,Cooking staff,Working,48
-17024,-1799,Cooking staff,Working,48
-17024,-1799,Cooking staff,Working,48
-17024,-1799,Cooking staff,Working,48
-17024,-1799,Cooking staff,Working,48
-17024,-1799,Cooking staff,Working,48
-18646,-3287,"",Working,1
-18646,-3287,"",Working,1
-18858,-1614,Drivers,Working,18
-18858,-1614,Drivers,Working,18
-18858,-1614,Drivers,Working,18
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-18611,-3563,Security staff,Working,69
-23298,-154,Managers,Commercial associate,41
-23298,-154,Managers,Commercial associate,41
-23298,-154,Managers,Commercial associate,41
-23298,-154,Managers,Commercial associate,41
-23298,-154,Managers,Commercial associate,41
-23298,-154,Managers,Commercial associate,41
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-22212,365243,"",Pensioner,2
-17592,-2923,Core staff,Commercial associate,97
-17592,-2923,Core staff,Commercial associate,97
-17592,-2923,Core staff,Commercial associate,97
-17592,-2923,Core staff,Commercial associate,97
-17592,-2923,Core staff,Commercial associate,97
-12752,-1919,"",Commercial associate,77
-12752,-1919,"",Commercial associate,77
-12752,-1919,"",Commercial associate,77
-12752,-1919,"",Commercial associate,77
-12752,-1919,"",Commercial associate,77
-21935,365243,"",Pensioner,27
-21935,365243,"",Pensioner,27
-21935,365243,"",Pensioner,27
-21935,365243,"",Pensioner,27
-21935,365243,"",Pensioner,27
-22636,-3076,Drivers,Commercial associate,60
-22636,-3076,Drivers,Commercial associate,60
-22636,-3076,Drivers,Commercial associate,60
-22636,-3076,Drivers,Commercial associate,60
-22636,-3076,Drivers,Commercial associate,60
-22636,-3076,Drivers,Commercial associate,60
-22636,-3076,Drivers,Commercial associate,60
-22636,-3076,Drivers,Commercial associate,60
-22175,365243,"",Pensioner,45
-22175,365243,"",Pensioner,45
-22175,365243,"",Pensioner,45
-22175,365243,"",Pensioner,45
-10835,-396,Sales staff,Commercial associate,62
-10835,-396,Sales staff,Commercial associate,62
-10835,-396,Sales staff,Commercial associate,62
-10835,-396,Sales staff,Commercial associate,62
-10835,-396,Sales staff,Commercial associate,62
-10835,-396,Sales staff,Commercial associate,62
-10835,-396,Sales staff,Commercial associate,62
-8551,-1250,Sales staff,Working,21
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-11640,-1676,Sales staff,Working,7
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-9950,-427,Sales staff,Working,29
-13903,-3410,High skill tech staff,Working,8
-13903,-3410,High skill tech staff,Working,8
-13903,-3410,High skill tech staff,Working,8
-13903,-3410,High skill tech staff,Working,8
-13903,-3410,High skill tech staff,Working,8
-13903,-3410,High skill tech staff,Working,8
-13903,-3410,High skill tech staff,Working,8
-22943,365243,"",Pensioner,38
-21658,-3471,Laborers,Working,34
-21658,-3471,Laborers,Working,34
-21658,-3471,Laborers,Working,34
-13933,-3625,Accountants,Commercial associate,74
-13933,-3625,Accountants,Commercial associate,74
-13933,-3625,Accountants,Commercial associate,74
-13933,-3625,Accountants,Commercial associate,74
-13933,-3625,Accountants,Commercial associate,74
-13933,-3625,Accountants,Commercial associate,74
-13933,-3625,Accountants,Commercial associate,74
-13933,-3625,Accountants,Commercial associate,74
-15851,-428,Laborers,Working,27
-15851,-428,Laborers,Working,27
-15851,-428,Laborers,Working,27
-15851,-428,Laborers,Working,27
-15851,-428,Laborers,Working,27
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-12264,-1097,Laborers,Commercial associate,10
-23002,365243,"",Pensioner,91
-23002,365243,"",Pensioner,91
-15888,-8707,Medicine staff,State servant,64
-15888,-8707,Medicine staff,State servant,64
-15888,-8707,Medicine staff,State servant,64
-15888,-8707,Medicine staff,State servant,64
-17460,-2681,Sales staff,Commercial associate,87
-17460,-2681,Sales staff,Commercial associate,87
-17460,-2681,Sales staff,Commercial associate,87
-17460,-2681,Sales staff,Commercial associate,87
-17460,-2681,Sales staff,Commercial associate,87
-17460,-2681,Sales staff,Commercial associate,87
-16420,-703,Accountants,State servant,25
-16420,-703,Accountants,State servant,25
-16420,-703,Accountants,State servant,25
-16420,-703,Accountants,State servant,25
-16420,-703,Accountants,State servant,25
-16420,-703,Accountants,State servant,25
-14914,-4081,Sales staff,Working,44
-14914,-4081,Sales staff,Working,44
-14914,-4081,Sales staff,Working,44
-14914,-4081,Sales staff,Working,44
-14914,-4081,Sales staff,Working,44
-14914,-4081,Sales staff,Working,44
-15005,-1827,Sales staff,Commercial associate,38
-13556,-1615,Core staff,Commercial associate,33
-13556,-1615,Core staff,Commercial associate,33
-21654,365243,"",Pensioner,38
-20463,-185,Security staff,Working,11
-20463,-185,Security staff,Working,11
-20463,-185,Security staff,Working,11
-20463,-185,Security staff,Working,11
-20463,-185,Security staff,Working,11
-20463,-185,Security staff,Working,11
-12906,-2467,Laborers,Commercial associate,70
-12906,-2467,Laborers,Commercial associate,70
-14236,-7002,Core staff,Working,74
-14236,-7002,Core staff,Working,74
-14236,-7002,Core staff,Working,74
-14236,-7002,Core staff,Working,74
-14236,-7002,Core staff,Working,74
-14236,-7002,Core staff,Working,74
-14236,-7002,Core staff,Working,74
-14236,-7002,Core staff,Working,74
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-8717,-1857,Core staff,Working,99
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-15714,-458,"",Commercial associate,55
-18259,-5756,Sales staff,Working,39
-18259,-5756,Sales staff,Working,39
-18259,-5756,Sales staff,Working,39
-18259,-5756,Sales staff,Working,39
-18259,-5756,Sales staff,Working,39
-18259,-5756,Sales staff,Working,39
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-21832,365243,"",Pensioner,63
-14841,-3868,Managers,Working,42
-14841,-3868,Managers,Working,42
-15556,-8767,"",Commercial associate,85
-15556,-8767,"",Commercial associate,85
-15556,-8767,"",Commercial associate,85
-15556,-8767,"",Commercial associate,85
-15556,-8767,"",Commercial associate,85
-15556,-8767,"",Commercial associate,85
-15556,-8767,"",Commercial associate,85
-14663,-1188,Drivers,Working,44
-14663,-1188,Drivers,Working,44
-14663,-1188,Drivers,Working,44
-14663,-1188,Drivers,Working,44
-14663,-1188,Drivers,Working,44
-14663,-1188,Drivers,Working,44
-13610,-184,"",Working,18
-13610,-184,"",Working,18
-13610,-184,"",Working,18
-19054,365243,"",Pensioner,88
-19054,365243,"",Pensioner,88
-19054,365243,"",Pensioner,88
-19054,365243,"",Pensioner,88
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-16043,-3837,High skill tech staff,Commercial associate,76
-12633,-854,Laborers,Commercial associate,56
-12633,-854,Laborers,Commercial associate,56
-12633,-854,Laborers,Commercial associate,56
-12633,-854,Laborers,Commercial associate,56
-12633,-854,Laborers,Commercial associate,56
-12633,-854,Laborers,Commercial associate,56
-12633,-854,Laborers,Commercial associate,56
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-12245,-672,Laborers,Commercial associate,40
-13702,-1462,Drivers,Working,37
-13702,-1462,Drivers,Working,37
-13702,-1462,Drivers,Working,37
-13702,-1462,Drivers,Working,37
-13702,-1462,Drivers,Working,37
-13702,-1462,Drivers,Working,37
-13702,-1462,Drivers,Working,37
-15376,-6851,Laborers,Working,87
-15376,-6851,Laborers,Working,87
-15376,-6851,Laborers,Working,87
-15376,-6851,Laborers,Working,87
-15376,-6851,Laborers,Working,87
-15376,-6851,Laborers,Working,87
-23068,365243,"",Pensioner,3
-23068,365243,"",Pensioner,3
-23068,365243,"",Pensioner,3
-12451,-1646,Sales staff,Commercial associate,71
-12451,-1646,Sales staff,Commercial associate,71
-12451,-1646,Sales staff,Commercial associate,71
-12451,-1646,Sales staff,Commercial associate,71
-12451,-1646,Sales staff,Commercial associate,71
-16912,-1462,Core staff,Working,20
-16912,-1462,Core staff,Working,20
-16912,-1462,Core staff,Working,20
-16912,-1462,Core staff,Working,20
-15623,-1645,Laborers,Working,62
-15623,-1645,Laborers,Working,62
-15623,-1645,Laborers,Working,62
-15623,-1645,Laborers,Working,62
-15623,-1645,Laborers,Working,62
-15623,-1645,Laborers,Working,62
-15623,-1645,Laborers,Working,62
-9119,-185,Laborers,Commercial associate,88
-9119,-185,Laborers,Commercial associate,88
-9119,-185,Laborers,Commercial associate,88
-9119,-185,Laborers,Commercial associate,88
-18643,-1707,Security staff,Working,33
-18643,-1707,Security staff,Working,33
-17260,-8647,Laborers,Working,31
-17260,-8647,Laborers,Working,31
-17260,-8647,Laborers,Working,31
-15991,-5390,Laborers,Working,6
-15991,-5390,Laborers,Working,6
-15991,-5390,Laborers,Working,6
-15991,-5390,Laborers,Working,6
-15991,-5390,Laborers,Working,6
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
-10634,-519,Core staff,Commercial associate,29
