id,Anonym_DAYS_BIRTH,Anonym_OCCUPATION_TYPE,Anonym_NAME_INCOME_TYPE,Anonym_NAME_EDUCATION_TYPE,prediction
5016,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
5017,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
5018,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
5019,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
5020,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
5021,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
5022,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
5023,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
5024,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
5025,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
5026,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
5027,[(-24166)-(-8041)],Employee,Unique earnings,Educated,0.0
5028,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
5029,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5030,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
5031,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
5032,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5033,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5034,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
5035,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
5036,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
5037,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
5038,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
5039,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
5040,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
5041,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
5042,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
5043,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
5044,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
5045,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5046,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
5047,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
5048,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
5049,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
5050,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
5051,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5052,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
5053,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
5054,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
5055,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
5056,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5057,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
5058,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
5059,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
5060,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
5061,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
5062,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
5063,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
5064,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
5065,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
5066,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
5067,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
5068,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
5069,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
5070,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
5071,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
5072,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
5073,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5074,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
5075,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
5076,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
5077,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
5078,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
5079,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
5080,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
5081,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
5082,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
5083,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
5084,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
5085,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
5086,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
5087,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
5088,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
5089,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
5090,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
5091,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
5092,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
5093,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
5094,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5095,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
5096,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
5097,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
5098,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
5099,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
5100,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
5101,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
5102,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
5103,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
5104,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
5105,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
5106,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
5107,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5108,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
5109,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
5110,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
5111,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
5112,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5113,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
5114,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
5115,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
5116,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
5117,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
5118,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5119,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
5120,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
5121,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
5122,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
5123,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
5124,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
5125,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
5126,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
5127,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
5128,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5129,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
5130,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
5131,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
5132,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
5133,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
5134,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
5135,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5136,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
5137,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
5138,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
5139,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5140,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
5141,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
5142,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
5143,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
5144,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
5145,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
5146,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5147,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5148,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
5149,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
5150,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
5151,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5152,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
5153,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
5154,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5155,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
5156,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
5157,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
5158,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5159,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
5160,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
5161,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
5162,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5163,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
5164,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5165,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
5166,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
5167,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
5168,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
5169,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5170,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
5171,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
5172,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
5173,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
5174,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
5175,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
5176,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
5177,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5178,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
5179,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
5180,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
5181,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
5182,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
5183,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
5184,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
5185,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
5186,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5187,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
5188,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
5189,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
5190,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
5191,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
5192,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
5193,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
5194,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
5195,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
5196,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
5197,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
5198,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5199,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
5200,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
5201,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
5202,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
5203,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
5204,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
5205,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
5206,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
5207,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
5208,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
5209,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5210,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
5211,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
5212,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
5213,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
5214,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
5215,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
5216,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5217,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
5218,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
5219,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
5220,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
5221,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
5222,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
5223,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
5224,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
5225,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
5226,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
5227,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
5228,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
5229,[(-24831)-(-8145)],Employee,Unique earnings,Educated,0.0
5230,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5231,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
5232,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
5233,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
5234,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
5235,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
5236,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
5237,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
5238,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
5239,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
5240,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
5241,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
5242,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
5243,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
5244,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
5245,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
5246,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
5247,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
5248,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
5249,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
5250,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
5251,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
5252,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
5253,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
5254,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
5255,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
5256,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
5257,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5258,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5259,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
5260,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5261,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
5262,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
5263,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
5264,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
5265,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
5266,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
5267,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
5268,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
5269,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5270,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
5271,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
5272,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
5273,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
5274,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
5275,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
5276,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
5277,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
5278,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
5279,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
5280,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
5281,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
5282,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
5283,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
5284,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5285,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
5286,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
5287,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
5288,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
5289,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
5290,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
5291,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
5292,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
5293,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
5294,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
5295,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
5296,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
5297,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
5298,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
5299,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
5300,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
5301,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
5302,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
5303,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
5304,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
5305,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
5306,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
5307,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
5308,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
5309,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
5310,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
5311,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
5312,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
5313,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
5314,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
5315,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
5316,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
5317,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
5318,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
5319,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
5320,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
5321,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
5322,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
5323,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
5324,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
5325,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
5326,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
5327,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
5328,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
5329,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5330,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
5331,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
5332,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
5333,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
5334,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
5335,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
5336,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
5337,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
5338,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
5339,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
5340,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
5341,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
5342,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
5343,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
5344,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
