id,Anonym_age,Anonym_race,Anonym_sex,Anonym_workclass,Anonym_income,prediction
6211,24,Person,Adult,Employee,<=50K,0.0
6212,41,Person,Adult,Employee,<=50K,0.0
6213,[42-43],Person,Adult,Employee,>50K,0.0
6214,36,Person,Adult,Employee,>50K,0.0
6215,[78-90],Person,Adult,Employee,<=50K,0.0
6216,23,Person,Adult,Employee,<=50K,0.0
6217,41,Person,Adult,Employee,>50K,0.0
6218,[54-55],Person,Adult,Employee,>50K,0.0
6219,30,Person,Adult,Employee,<=50K,0.0
6220,[45-46],Person,Adult,Employee,<=50K,0.0
6221,[55-56],Person,Adult,Employee,>50K,0.0
6222,34,Person,Adult,Employee,<=50K,0.0
6223,54,Person,Adult,Employee,<=50K,0.0
6224,[27-28],Person,Adult,Employee,<=50K,0.0
6225,52,Person,Adult,Employee,>50K,0.0
6226,36,Person,Adult,Employee,>50K,0.0
6227,25,Person,Adult,Employee,<=50K,0.0
6228,52,Person,Adult,Employee,>50K,0.0
6229,[23-24],Person,Adult,Employee,<=50K,0.0
6230,36,Person,Adult,Employee,<=50K,0.0
6231,31,Person,Adult,Employee,<=50K,0.0
6232,[65-66],Person,Adult,Employee,<=50K,0.0
6233,[78-90],Person,Adult,Employee,<=50K,0.0
6234,[66-68],Person,Adult,Employee,>50K,0.0
6235,[22-23],Person,Adult,Employee,<=50K,0.0
6236,[46-47],Person,Adult,Employee,<=50K,0.0
6237,32,Person,Adult,Employee,>50K,0.0
6238,55,Person,Adult,Employee,<=50K,0.0
6239,[32-33],Person,Adult,Employee,<=50K,0.0
6240,[47-48],Person,Adult,Employee,<=50K,0.0
6241,[20-21],Person,Adult,Employee,<=50K,0.0
6242,33,Person,Adult,Employee,<=50K,0.0
6243,27,Person,Adult,Employee,<=50K,0.0
6244,[46-47],Person,Adult,Employee,<=50K,0.0
6245,18,Person,Adult,Employee,<=50K,0.0
6246,44,Person,Adult,Employee,>50K,0.0
6247,23,Person,Adult,Employee,<=50K,0.0
6248,18,Person,Adult,Employee,<=50K,0.0
6249,[55-56],Person,Adult,Employee,<=50K,0.0
6250,24,Person,Adult,Employee,<=50K,0.0
6251,43,Person,Adult,Employee,>50K,0.0
6252,23,Person,Adult,Employee,<=50K,0.0
6253,[26-27],Person,Adult,Employee,<=50K,0.0
6254,42,Person,Adult,Employee,<=50K,0.0
6255,[22-23],Person,Adult,Employee,<=50K,0.0
6256,[53-54],Person,Adult,Employee,<=50K,0.0
6257,51,Person,Adult,Employee,>50K,0.0
6258,[40-41],Person,Adult,Employee,<=50K,0.0
6259,27,Person,Adult,Employee,<=50K,0.0
6260,24,Person,Adult,Employee,<=50K,0.0
6261,42,Person,Adult,Employee,<=50K,0.0
6262,41,Person,Adult,Employee,<=50K,0.0
6263,23,Person,Adult,Employee,<=50K,0.0
6264,42,Person,Adult,Employee,<=50K,0.0
6265,38,Person,Adult,Employee,>50K,0.0
6266,[63-64],Person,Adult,Employee,<=50K,0.0
6267,[31-32],Person,Adult,Employee,<=50K,0.0
6268,[17-18],Person,Adult,Employee,<=50K,0.0
6269,21,Person,Adult,Employee,<=50K,0.0
6270,24,Person,Adult,Employee,<=50K,0.0
6271,55,Person,Adult,Employee,<=50K,0.0
6272,20,Person,Adult,Employee,<=50K,0.0
6273,31,Person,Adult,Employee,<=50K,0.0
6274,23,Person,Adult,Employee,<=50K,0.0
6275,35,Person,Adult,Employee,<=50K,0.0
6276,51,Person,Adult,Employee,<=50K,0.0
6277,19,Person,Adult,Employee,<=50K,0.0
6278,38,Person,Adult,Employee,<=50K,0.0
6279,[52-53],Person,Adult,Employee,<=50K,0.0
6280,[69-72],Person,Adult,Employee,<=50K,0.0
6281,53,Person,Adult,Employee,<=50K,0.0
6282,[58-59],Person,Adult,Employee,>50K,0.0
6283,39,Person,Adult,Employee,<=50K,0.0
6284,[17-18],Person,Adult,Employee,<=50K,0.0
6285,41,Person,Adult,Employee,<=50K,0.0
6286,[18-19],Person,Adult,Employee,<=50K,0.0
6287,24,Person,Adult,Employee,<=50K,0.0
6288,25,Person,Adult,Employee,<=50K,0.0
6289,[31-32],Person,Adult,Employee,<=50K,0.0
6290,34,Person,Adult,Employee,>50K,0.0
6291,[35-36],Person,Adult,Employee,<=50K,0.0
6292,50,Person,Adult,Employee,>50K,0.0
6293,18,Person,Adult,Employee,<=50K,0.0
6294,37,Person,Adult,Employee,<=50K,0.0
6295,[29-30],Person,Adult,Employee,<=50K,0.0
6296,40,Person,Adult,Employee,>50K,0.0
6297,22,Person,Adult,Employee,<=50K,0.0
6298,50,Person,Adult,Employee,<=50K,0.0
6299,[69-72],Person,Adult,Employee,<=50K,0.0
6300,43,Person,Adult,Employee,>50K,0.0
6301,[74-78],Person,Adult,Employee,<=50K,0.0
6302,30,Person,Adult,Employee,<=50K,0.0
6303,33,Person,Adult,Employee,<=50K,0.0
6304,51,Person,Adult,Employee,>50K,0.0
6305,58,Person,Adult,Employee,>50K,0.0
6306,22,Person,Adult,Employee,<=50K,0.0
6307,33,Person,Adult,Employee,<=50K,0.0
6308,27,Person,Adult,Employee,<=50K,0.0
6309,35,Person,Adult,Employee,<=50K,0.0
6310,32,Person,Adult,Employee,<=50K,0.0
6311,41,Person,Adult,Employee,>50K,0.0
6312,[36-37],Person,Adult,Employee,<=50K,0.0
6313,17,Person,Adult,Employee,<=50K,0.0
6314,50,Person,Adult,Employee,>50K,0.0
6315,31,Person,Adult,Employee,<=50K,0.0
6316,54,Person,Adult,Employee,<=50K,0.0
6317,23,Person,Adult,Employee,<=50K,0.0
6318,[40-41],Person,Adult,Employee,<=50K,0.0
6319,29,Person,Adult,Employee,<=50K,0.0
6320,38,Person,Adult,Employee,<=50K,0.0
6321,30,Person,Adult,Employee,<=50K,0.0
6322,20,Person,Adult,Employee,<=50K,0.0
6323,43,Person,Adult,Employee,<=50K,0.0
6324,25,Person,Adult,Employee,<=50K,0.0
6325,[38-39],Person,Adult,Employee,>50K,0.0
6326,[48-49],Person,Adult,Employee,>50K,0.0
6327,41,Person,Adult,Employee,<=50K,0.0
6328,24,Person,Adult,Employee,<=50K,0.0
6329,20,Person,Adult,Employee,<=50K,0.0
6330,25,Person,Adult,Employee,<=50K,0.0
6331,57,Person,Adult,Employee,>50K,0.0
6332,39,Person,Adult,Employee,>50K,0.0
6333,[65-66],Person,Adult,Employee,>50K,0.0
6334,34,Person,Adult,Employee,<=50K,0.0
6335,36,Person,Adult,Employee,>50K,0.0
6336,[45-46],Person,Adult,Employee,<=50K,0.0
6337,42,Person,Adult,Employee,<=50K,0.0
6338,46,Person,Adult,Employee,>50K,0.0
6339,34,Person,Adult,Employee,<=50K,0.0
6340,43,Person,Adult,Employee,<=50K,0.0
6341,[42-43],Person,Adult,Employee,<=50K,0.0
6342,31,Person,Adult,Employee,<=50K,0.0
6343,[69-72],Person,Adult,Employee,<=50K,0.0
6344,32,Person,Adult,Employee,<=50K,0.0
6345,46,Person,Adult,Employee,>50K,0.0
6346,42,Person,Adult,Employee,<=50K,0.0
6347,[21-22],Person,Adult,Employee,<=50K,0.0
6348,24,Person,Adult,Employee,<=50K,0.0
6349,23,Person,Adult,Employee,<=50K,0.0
6350,50,Person,Adult,Employee,>50K,0.0
6351,37,Person,Adult,Employee,<=50K,0.0
6352,19,Person,Adult,Employee,<=50K,0.0
6353,44,Person,Adult,Employee,>50K,0.0
6354,29,Person,Adult,Employee,<=50K,0.0
6355,30,Person,Adult,Employee,<=50K,0.0
6356,36,Person,Adult,Employee,<=50K,0.0
6357,[49-50],Person,Adult,Employee,<=50K,0.0
6358,29,Person,Adult,Employee,<=50K,0.0
6359,[45-46],Person,Adult,Employee,<=50K,0.0
6360,[74-78],Person,Adult,Employee,>50K,0.0
6361,[41-42],Person,Adult,Employee,<=50K,0.0
6362,37,Person,Adult,Employee,<=50K,0.0
6363,[51-52],Person,Adult,Employee,<=50K,0.0
6364,[60-61],Person,Adult,Employee,<=50K,0.0
6365,33,Person,Adult,Employee,<=50K,0.0
6366,[50-51],Person,Adult,Employee,<=50K,0.0
6367,[58-59],Person,Adult,Employee,<=50K,0.0
6368,25,Person,Adult,Employee,<=50K,0.0
6369,[21-22],Person,Adult,Employee,<=50K,0.0
6370,56,Person,Adult,Employee,>50K,0.0
6371,44,Person,Adult,Employee,<=50K,0.0
6372,35,Person,Adult,Employee,<=50K,0.0
6373,57,Person,Adult,Employee,<=50K,0.0
6374,47,Person,Adult,Employee,>50K,0.0
6375,27,Person,Adult,Employee,<=50K,0.0
6376,50,Person,Adult,Employee,<=50K,0.0
6377,30,Person,Adult,Employee,<=50K,0.0
6378,46,Person,Adult,Employee,<=50K,0.0
6379,48,Person,Adult,Employee,>50K,0.0
6380,[61-62],Person,Adult,Employee,>50K,0.0
6381,33,Person,Adult,Employee,<=50K,0.0
6382,40,Person,Adult,Employee,<=50K,0.0
6383,58,Person,Adult,Employee,>50K,0.0
6384,46,Person,Adult,Employee,>50K,0.0
6385,35,Person,Adult,Employee,>50K,0.0
6386,[50-51],Person,Adult,Employee,<=50K,0.0
6387,37,Person,Adult,Employee,<=50K,0.0
6388,64,Person,Adult,Employee,<=50K,0.0
6389,41,Person,Adult,Employee,<=50K,0.0
6390,[18-19],Person,Adult,Employee,<=50K,0.0
6391,44,Person,Adult,Employee,<=50K,0.0
6392,41,Person,Adult,Employee,>50K,0.0
6393,33,Person,Adult,Employee,>50K,0.0
6394,37,Person,Adult,Employee,<=50K,0.0
6395,34,Person,Adult,Employee,<=50K,0.0
6396,24,Person,Adult,Employee,<=50K,0.0
6397,20,Person,Adult,Employee,<=50K,0.0
6398,38,Person,Adult,Employee,<=50K,0.0
6399,28,Person,Adult,Employee,<=50K,0.0
6400,20,Person,Adult,Employee,<=50K,0.0
6401,22,Person,Adult,Employee,<=50K,0.0
6402,[54-55],Person,Adult,Employee,<=50K,0.0
6403,20,Person,Adult,Employee,<=50K,0.0
6404,26,Person,Adult,Employee,<=50K,0.0
6405,20,Person,Adult,Employee,<=50K,0.0
6406,[39-40],Person,Adult,Employee,<=50K,0.0
6407,33,Person,Adult,Employee,>50K,0.0
6408,54,Person,Adult,Employee,<=50K,0.0
6409,24,Person,Adult,Employee,<=50K,0.0
6410,25,Person,Adult,Employee,<=50K,0.0
6411,[17-18],Person,Adult,Employee,<=50K,0.0
6412,[49-50],Person,Adult,Employee,<=50K,0.0
6413,17,Person,Adult,Employee,<=50K,0.0
6414,34,Person,Adult,Employee,<=50K,0.0
6415,[36-37],Person,Adult,Employee,>50K,0.0
6416,49,Person,Adult,Employee,>50K,0.0
6417,[74-78],Person,Adult,Employee,>50K,0.0
6418,37,Person,Adult,Employee,<=50K,0.0
6419,20,Person,Adult,Employee,<=50K,0.0
6420,40,Person,Adult,Employee,>50K,0.0
6421,34,Person,Adult,Employee,>50K,0.0
6422,[29-30],Person,Adult,Employee,<=50K,0.0
6423,44,Person,Adult,Employee,<=50K,0.0
6424,40,Person,Adult,Employee,<=50K,0.0
6425,58,Person,Adult,Employee,<=50K,0.0
6426,[43-44],Person,Adult,Employee,<=50K,0.0
6427,42,Person,Adult,Employee,>50K,0.0
6428,39,Person,Adult,Employee,<=50K,0.0
6429,19,Person,Adult,Employee,<=50K,0.0
6430,41,Person,Adult,Employee,>50K,0.0
6431,29,Person,Adult,Employee,<=50K,0.0
6432,34,Person,Adult,Employee,<=50K,0.0
6433,[37-38],Person,Adult,Employee,<=50K,0.0
6434,27,Person,Adult,Employee,<=50K,0.0
6435,54,Person,Adult,Employee,<=50K,0.0
6436,40,Person,Adult,Employee,<=50K,0.0
6437,[18-19],Person,Adult,Employee,<=50K,0.0
6438,17,Person,Adult,Employee,<=50K,0.0
6439,33,Person,Adult,Employee,<=50K,0.0
6440,[78-90],Person,Adult,Employee,<=50K,0.0
6441,[23-24],Person,Adult,Employee,<=50K,0.0
6442,28,Person,Adult,Employee,<=50K,0.0
6443,55,Person,Adult,Employee,>50K,0.0
6444,21,Person,Adult,Employee,<=50K,0.0
6445,51,Person,Adult,Employee,<=50K,0.0
6446,[18-19],Person,Adult,Employee,<=50K,0.0
6447,42,Person,Adult,Employee,<=50K,0.0
6448,[59-60],Person,Adult,Employee,<=50K,0.0
6449,20,Person,Adult,Employee,<=50K,0.0
6450,51,Person,Adult,Employee,<=50K,0.0
6451,21,Person,Adult,Employee,<=50K,0.0
6452,37,Person,Adult,Employee,<=50K,0.0
6453,26,Person,Adult,Employee,<=50K,0.0
6454,42,Person,Adult,Employee,>50K,0.0
6455,40,Person,Adult,Employee,<=50K,0.0
6456,[54-55],Person,Adult,Employee,>50K,0.0
6457,33,Person,Adult,Employee,<=50K,0.0
6458,62,Person,Adult,Employee,>50K,0.0
6459,47,Person,Adult,Employee,<=50K,0.0
6460,26,Person,Adult,Employee,<=50K,0.0
6461,59,Person,Adult,Employee,<=50K,0.0
6462,[69-72],Person,Adult,Employee,<=50K,0.0
6463,26,Person,Adult,Employee,<=50K,0.0
6464,47,Person,Adult,Employee,<=50K,0.0
6465,[25-26],Person,Adult,Employee,<=50K,0.0
6466,[52-53],Person,Adult,Employee,>50K,0.0
6467,46,Person,Adult,Employee,<=50K,0.0
6468,[66-68],Person,Adult,Employee,<=50K,0.0
6469,34,Person,Adult,Employee,>50K,0.0
6470,[53-54],Person,Adult,Employee,<=50K,0.0
6471,22,Person,Adult,Employee,<=50K,0.0
6472,39,Person,Adult,Employee,<=50K,0.0
6473,[53-54],Person,Adult,Employee,<=50K,0.0
6474,24,Person,Adult,Employee,<=50K,0.0
6475,37,Person,Adult,Employee,<=50K,0.0
6476,[37-38],Person,Adult,Employee,>50K,0.0
6477,41,Person,Adult,Employee,<=50K,0.0
6478,36,Person,Adult,Employee,<=50K,0.0
6479,[43-44],Person,Adult,Employee,>50K,0.0
6480,39,Person,Adult,Employee,<=50K,0.0
6481,26,Person,Adult,Employee,<=50K,0.0
6482,49,Person,Adult,Employee,<=50K,0.0
6483,37,Person,Adult,Employee,>50K,0.0
6484,[43-44],Person,Adult,Employee,>50K,0.0
6485,54,Person,Adult,Employee,>50K,0.0
6486,[53-54],Person,Adult,Employee,>50K,0.0
6487,57,Person,Adult,Employee,<=50K,0.0
6488,28,Person,Adult,Employee,>50K,0.0
6489,29,Person,Adult,Employee,<=50K,0.0
6490,[21-22],Person,Adult,Employee,<=50K,0.0
6491,51,Person,Adult,Employee,<=50K,0.0
6492,[45-46],Person,Adult,Employee,<=50K,0.0
6493,50,Person,Adult,Employee,>50K,0.0
6494,50,Person,Adult,Employee,<=50K,0.0
6495,36,Person,Adult,Employee,<=50K,0.0
6496,31,Person,Adult,Employee,<=50K,0.0
6497,20,Person,Adult,Employee,<=50K,0.0
6498,36,Person,Adult,Employee,<=50K,0.0
6499,38,Person,Adult,Employee,<=50K,0.0
6500,37,Person,Adult,Employee,>50K,0.0
6501,[38-39],Person,Adult,Employee,>50K,0.0
6502,18,Person,Adult,Employee,<=50K,0.0
6503,33,Person,Adult,Employee,<=50K,0.0
6504,[35-36],Person,Adult,Employee,<=50K,0.0
6505,23,Person,Adult,Employee,<=50K,0.0
6506,[36-37],Person,Adult,Employee,<=50K,0.0
6507,25,Person,Adult,Employee,<=50K,0.0
6508,[50-51],Person,Adult,Employee,<=50K,0.0
6509,[34-35],Person,Adult,Employee,<=50K,0.0
6510,54,Person,Adult,Employee,<=50K,0.0
6511,[65-66],Person,Adult,Employee,<=50K,0.0
6512,32,Person,Adult,Employee,<=50K,0.0
6513,37,Person,Adult,Employee,>50K,0.0
6514,29,Person,Adult,Employee,>50K,0.0
6515,45,Person,Adult,Employee,<=50K,0.0
6516,[60-61],Person,Adult,Employee,<=50K,0.0
6517,40,Person,Adult,Employee,<=50K,0.0
6518,[24-25],Person,Adult,Employee,<=50K,0.0
6519,[49-50],Person,Adult,Employee,<=50K,0.0
6520,[51-52],Person,Adult,Employee,>50K,0.0
6521,[34-35],Person,Adult,Employee,<=50K,0.0
6522,28,Person,Adult,Employee,<=50K,0.0
6523,20,Person,Adult,Employee,<=50K,0.0
6524,30,Person,Adult,Employee,<=50K,0.0
6525,[49-50],Person,Adult,Employee,>50K,0.0
6526,26,Person,Adult,Employee,<=50K,0.0
6527,[63-64],Person,Adult,Employee,<=50K,0.0
6528,36,Person,Adult,Employee,<=50K,0.0
6529,[62-63],Person,Adult,Employee,>50K,0.0
6530,22,Person,Adult,Employee,<=50K,0.0
6531,40,Person,Adult,Employee,>50K,0.0
6532,31,Person,Adult,Employee,<=50K,0.0
6533,49,Person,Adult,Employee,<=50K,0.0
6534,35,Person,Adult,Employee,>50K,0.0
6535,23,Person,Adult,Employee,<=50K,0.0
6536,25,Person,Adult,Employee,>50K,0.0
6537,34,Person,Adult,Employee,<=50K,0.0
6538,28,Person,Adult,Employee,>50K,0.0
6539,44,Person,Adult,Employee,<=50K,0.0
6540,33,Person,Adult,Employee,<=50K,0.0
6541,[20-21],Person,Adult,Employee,<=50K,0.0
6542,[55-56],Person,Adult,Employee,<=50K,0.0
6543,17,Person,Adult,Employee,<=50K,0.0
6544,[74-78],Person,Adult,Employee,<=50K,0.0
6545,[60-61],Person,Adult,Employee,<=50K,0.0
6546,53,Person,Adult,Employee,<=50K,0.0
6547,[26-27],Person,Adult,Employee,>50K,0.0
6548,48,Person,Adult,Employee,>50K,0.0
6549,28,Person,Adult,Employee,>50K,0.0
6550,[29-30],Person,Adult,Employee,<=50K,0.0
6551,29,Person,Adult,Employee,<=50K,0.0
6552,25,Person,Adult,Employee,<=50K,0.0
6553,37,Person,Adult,Employee,<=50K,0.0
6554,43,Person,Adult,Employee,<=50K,0.0
6555,40,Person,Adult,Employee,<=50K,0.0
6556,34,Person,Adult,Employee,>50K,0.0
6557,[54-55],Person,Adult,Employee,>50K,0.0
6558,31,Person,Adult,Employee,<=50K,0.0
6559,21,Person,Adult,Employee,<=50K,0.0
6560,32,Person,Adult,Employee,<=50K,0.0
6561,26,Person,Adult,Employee,<=50K,0.0
6562,26,Person,Adult,Employee,>50K,0.0
6563,44,Person,Adult,Employee,<=50K,0.0
6564,49,Person,Adult,Employee,>50K,0.0
6565,21,Person,Adult,Employee,<=50K,0.0
6566,26,Person,Adult,Employee,<=50K,0.0
6567,40,Person,Adult,Employee,<=50K,0.0
6568,19,Person,Adult,Employee,<=50K,0.0
6569,58,Person,Adult,Employee,<=50K,0.0
6570,[61-62],Person,Adult,Employee,>50K,0.0
6571,[28-29],Person,Adult,Employee,<=50K,0.0
6572,26,Person,Adult,Employee,<=50K,0.0
6573,64,Person,Adult,Employee,<=50K,0.0
6574,[42-43],Person,Adult,Employee,>50K,0.0
6575,41,Person,Adult,Employee,>50K,0.0
6576,45,Person,Adult,Employee,<=50K,0.0
6577,[38-39],Person,Adult,Employee,>50K,0.0
6578,41,Person,Adult,Employee,<=50K,0.0
6579,51,Person,Adult,Employee,<=50K,0.0
6580,34,Person,Adult,Employee,<=50K,0.0
6581,33,Person,Adult,Employee,>50K,0.0
6582,23,Person,Adult,Employee,>50K,0.0
6583,[35-36],Person,Adult,Employee,<=50K,0.0
6584,41,Person,Adult,Employee,<=50K,0.0
6585,39,Person,Adult,Employee,<=50K,0.0
6586,41,Person,Adult,Employee,<=50K,0.0
6587,[33-34],Person,Adult,Employee,<=50K,0.0
6588,22,Person,Adult,Employee,<=50K,0.0
6589,25,Person,Adult,Employee,<=50K,0.0
6590,25,Person,Adult,Employee,<=50K,0.0
6591,[74-78],Person,Adult,Employee,>50K,0.0
6592,[33-34],Person,Adult,Employee,<=50K,0.0
6593,[65-66],Person,Adult,Employee,<=50K,0.0
6594,19,Person,Adult,Employee,<=50K,0.0
6595,44,Person,Adult,Employee,<=50K,0.0
6596,[45-46],Person,Adult,Employee,>50K,0.0
6597,[28-29],Person,Adult,Employee,<=50K,0.0
6598,19,Person,Adult,Employee,<=50K,0.0
6599,43,Person,Adult,Employee,>50K,0.0
6600,[39-40],Person,Adult,Employee,>50K,0.0
6601,[33-34],Person,Adult,Employee,<=50K,0.0
6602,44,Person,Adult,Employee,<=50K,0.0
6603,62,Person,Adult,Employee,<=50K,0.0
6604,40,Person,Adult,Employee,>50K,0.0
6605,41,Person,Adult,Employee,<=50K,0.0
6606,23,Person,Adult,Employee,<=50K,0.0
6607,[48-49],Person,Adult,Employee,>50K,0.0
6608,38,Person,Adult,Employee,<=50K,0.0
6609,37,Person,Adult,Employee,>50K,0.0
6610,[44-45],Person,Adult,Employee,>50K,0.0
6611,29,Person,Adult,Employee,<=50K,0.0
6612,[65-66],Person,Adult,Employee,<=50K,0.0
6613,19,Person,Adult,Employee,<=50K,0.0
6614,23,Person,Adult,Employee,<=50K,0.0
6615,34,Person,Adult,Employee,>50K,0.0
6616,39,Person,Adult,Employee,<=50K,0.0
6617,33,Person,Adult,Employee,<=50K,0.0
6618,[42-43],Person,Adult,Employee,<=50K,0.0
6619,27,Person,Adult,Employee,<=50K,0.0
6620,[33-34],Person,Adult,Employee,<=50K,0.0
6621,26,Person,Adult,Employee,<=50K,0.0
6622,[55-56],Person,Adult,Employee,>50K,0.0
6623,46,Person,Adult,Employee,<=50K,0.0
6624,38,Person,Adult,Employee,<=50K,0.0
6625,[78-90],Person,Adult,Employee,<=50K,0.0
6626,[72-74],Person,Adult,Employee,>50K,0.0
6627,20,Person,Adult,Employee,<=50K,0.0
6628,29,Person,Adult,Employee,<=50K,0.0
6629,49,Person,Adult,Employee,<=50K,0.0
6630,23,Person,Adult,Employee,<=50K,0.0
6631,20,Person,Adult,Employee,<=50K,0.0
6632,57,Person,Adult,Employee,<=50K,0.0
6633,46,Person,Adult,Employee,<=50K,0.0
6634,33,Person,Adult,Employee,>50K,0.0
6635,24,Person,Adult,Employee,<=50K,0.0
6636,[49-50],Person,Adult,Employee,<=50K,0.0
6637,[53-54],Person,Adult,Employee,<=50K,0.0
6638,46,Person,Adult,Employee,>50K,0.0
6639,31,Person,Adult,Employee,<=50K,0.0
6640,43,Person,Adult,Employee,>50K,0.0
6641,[17-18],Person,Adult,Employee,<=50K,0.0
6642,[18-19],Person,Adult,Employee,<=50K,0.0
6643,46,Person,Adult,Employee,<=50K,0.0
6644,43,Person,Adult,Employee,<=50K,0.0
6645,58,Person,Adult,Employee,<=50K,0.0
6646,43,Person,Adult,Employee,<=50K,0.0
6647,37,Person,Adult,Employee,<=50K,0.0
6648,21,Person,Adult,Employee,<=50K,0.0
6649,52,Person,Adult,Employee,>50K,0.0
6650,34,Person,Adult,Employee,>50K,0.0
6651,28,Person,Adult,Employee,<=50K,0.0
6652,34,Person,Adult,Employee,<=50K,0.0
6653,29,Person,Adult,Employee,>50K,0.0
6654,39,Person,Adult,Employee,<=50K,0.0
6655,49,Person,Adult,Employee,<=50K,0.0
6656,[34-35],Person,Adult,Employee,>50K,0.0
6657,31,Person,Adult,Employee,<=50K,0.0
6658,18,Person,Adult,Employee,<=50K,0.0
6659,[46-47],Person,Adult,Employee,>50K,0.0
6660,46,Person,Adult,Employee,<=50K,0.0
6661,43,Person,Adult,Employee,>50K,0.0
6662,51,Person,Adult,Employee,>50K,0.0
6663,21,Person,Adult,Employee,<=50K,0.0
6664,[18-19],Person,Adult,Employee,<=50K,0.0
6665,31,Person,Adult,Employee,>50K,0.0
6666,[39-40],Person,Adult,Employee,>50K,0.0
6667,58,Person,Adult,Employee,<=50K,0.0
6668,36,Person,Adult,Employee,<=50K,0.0
6669,38,Person,Adult,Employee,<=50K,0.0
6670,31,Person,Adult,Employee,>50K,0.0
6671,19,Person,Adult,Employee,<=50K,0.0
6672,38,Person,Adult,Employee,<=50K,0.0
6673,26,Person,Adult,Employee,<=50K,0.0
6674,38,Person,Adult,Employee,<=50K,0.0
6675,36,Person,Adult,Employee,<=50K,0.0
6676,40,Person,Adult,Employee,>50K,0.0
6677,[25-26],Person,Adult,Employee,<=50K,0.0
6678,41,Person,Adult,Employee,>50K,0.0
6679,33,Person,Adult,Employee,<=50K,0.0
6680,[62-63],Person,Adult,Employee,<=50K,0.0
6681,51,Person,Adult,Employee,<=50K,0.0
6682,34,Person,Adult,Employee,<=50K,0.0
6683,33,Person,Adult,Employee,<=50K,0.0
6684,[24-25],Person,Adult,Employee,<=50K,0.0
6685,30,Person,Adult,Employee,<=50K,0.0
6686,19,Person,Adult,Employee,<=50K,0.0
6687,47,Person,Adult,Employee,>50K,0.0
6688,26,Person,Adult,Employee,<=50K,0.0
6689,21,Person,Adult,Employee,<=50K,0.0
6690,36,Person,Adult,Employee,>50K,0.0
6691,60,Person,Adult,Employee,<=50K,0.0
6692,[28-29],Person,Adult,Employee,<=50K,0.0
6693,[19-20],Person,Adult,Employee,<=50K,0.0
6694,[41-42],Person,Adult,Employee,<=50K,0.0
6695,36,Person,Adult,Employee,<=50K,0.0
6696,[35-36],Person,Adult,Employee,<=50K,0.0
6697,[22-23],Person,Adult,Employee,<=50K,0.0
6698,54,Person,Adult,Employee,>50K,0.0
6699,36,Person,Adult,Employee,<=50K,0.0
6700,55,Person,Adult,Employee,<=50K,0.0
6701,57,Person,Adult,Employee,<=50K,0.0
6702,56,Person,Adult,Employee,<=50K,0.0
6703,24,Person,Adult,Employee,<=50K,0.0
6704,35,Person,Adult,Employee,>50K,0.0
6705,51,Person,Adult,Employee,<=50K,0.0
6706,34,Person,Adult,Employee,<=50K,0.0
6707,36,Person,Adult,Employee,<=50K,0.0
6708,51,Person,Adult,Employee,<=50K,0.0
6709,46,Person,Adult,Employee,>50K,0.0
6710,42,Person,Adult,Employee,<=50K,0.0
6711,25,Person,Adult,Employee,<=50K,0.0
6712,[21-22],Person,Adult,Employee,<=50K,0.0
6713,37,Person,Adult,Employee,<=50K,0.0
6714,48,Person,Adult,Employee,>50K,0.0
6715,[61-62],Person,Adult,Employee,>50K,0.0
6716,40,Person,Adult,Employee,<=50K,0.0
6717,58,Person,Adult,Employee,>50K,0.0
6718,[51-52],Person,Adult,Employee,<=50K,0.0
6719,18,Person,Adult,Employee,<=50K,0.0
6720,27,Person,Adult,Employee,<=50K,0.0
6721,48,Person,Adult,Employee,<=50K,0.0
6722,[62-63],Person,Adult,Employee,<=50K,0.0
6723,38,Person,Adult,Employee,<=50K,0.0
6724,31,Person,Adult,Employee,<=50K,0.0
6725,[40-41],Person,Adult,Employee,<=50K,0.0
6726,41,Person,Adult,Employee,<=50K,0.0
6727,[28-29],Person,Adult,Employee,<=50K,0.0
6728,[31-32],Person,Adult,Employee,>50K,0.0
6729,32,Person,Adult,Employee,>50K,0.0
6730,[29-30],Person,Adult,Employee,<=50K,0.0
6731,39,Person,Adult,Employee,<=50K,0.0
6732,[28-29],Person,Adult,Employee,<=50K,0.0
6733,31,Person,Adult,Employee,<=50K,0.0
6734,21,Person,Adult,Employee,<=50K,0.0
6735,33,Person,Adult,Employee,<=50K,0.0
6736,44,Person,Adult,Employee,>50K,0.0
6737,[21-22],Person,Adult,Employee,<=50K,0.0
6738,42,Person,Adult,Employee,<=50K,0.0
6739,36,Person,Adult,Employee,<=50K,0.0
6740,39,Person,Adult,Employee,<=50K,0.0
6741,[61-62],Person,Adult,Employee,<=50K,0.0
6742,31,Person,Adult,Employee,<=50K,0.0
6743,[20-21],Person,Adult,Employee,<=50K,0.0
6744,39,Person,Adult,Employee,<=50K,0.0
6745,34,Person,Adult,Employee,<=50K,0.0
6746,[21-22],Person,Adult,Employee,<=50K,0.0
6747,[74-78],Person,Adult,Employee,>50K,0.0
6748,21,Person,Adult,Employee,<=50K,0.0
6749,[78-90],Person,Adult,Employee,<=50K,0.0
6750,54,Person,Adult,Employee,<=50K,0.0
6751,34,Person,Adult,Employee,<=50K,0.0
6752,54,Person,Adult,Employee,>50K,0.0
6753,41,Person,Adult,Employee,<=50K,0.0
6754,[61-62],Person,Adult,Employee,<=50K,0.0
