id,age,race,sex,workclass,income,prediction
5930,42,White,Male,Self-emp-not-inc,>50K,0
5931,39,White,Male,Private,<=50K,1
5932,41,White,Female,Private,>50K,0
5933,20,Black,Male,Local-gov,<=50K,0
5934,47,White,Male,Private,<=50K,0
5935,44,White,Female,Private,<=50K,1
5936,29,Black,Female,Private,<=50K,0
5937,52,White,Female,Private,>50K,0
5938,71,White,Male,Private,>50K,1
5939,52,White,Male,Private,<=50K,1
5940,36,White,Male,Private,<=50K,1
5941,53,White,Male,Private,>50K,0
5942,37,White,Female,Private,>50K,1
5943,26,White,Male,Private,<=50K,0
5944,34,White,Male,Private,>50K,0
5945,35,White,Male,Private,>50K,1
5946,20,White,Female,Private,<=50K,1
5947,34,White,Male,Local-gov,<=50K,0
5948,56,White,Male,Self-emp-not-inc,<=50K,0
5949,39,White,Female,Private,>50K,1
5950,24,White,Female,Private,<=50K,0
5951,24,White,Female,Private,<=50K,1
5952,23,White,Male,Private,<=50K,0
5953,27,White,Male,Private,<=50K,1
5954,25,White,Female,Private,<=50K,1
5955,29,White,Female,Private,<=50K,0
5956,42,White,Female,Private,>50K,0
5957,51,White,Male,Private,<=50K,1
5958,31,White,Male,Private,<=50K,0
5959,59,White,Male,Private,<=50K,0
5960,29,White,Female,Private,<=50K,0
5961,18,White,Female,Private,<=50K,0
5962,24,White,Female,Private,<=50K,1
5963,38,White,Male,State-gov,<=50K,0
5964,36,Black,Female,Private,<=50K,1
5965,34,White,Male,Self-emp-not-inc,<=50K,0
5966,42,White,Male,Self-emp-not-inc,>50K,0
5967,45,Black,Male,Self-emp-not-inc,<=50K,0
5968,21,White,Male,Private,<=50K,1
5969,64,White,Male,Self-emp-inc,>50K,0
5970,32,Black,Male,Private,<=50K,0
5971,45,White,Male,Private,>50K,1
5972,53,Asian-Pac-Islander,Male,Private,<=50K,1
5973,42,White,Male,Private,<=50K,0
5974,32,White,Female,Private,<=50K,1
5975,49,White,Male,Private,<=50K,0
5976,62,White,Male,Private,<=50K,0
5977,28,White,Male,Private,<=50K,1
5978,29,White,Male,?,>50K,1
5979,32,White,Male,Private,<=50K,0
5980,37,White,Male,Self-emp-inc,>50K,0
5981,38,Asian-Pac-Islander,Male,Private,>50K,0
5982,44,White,Male,Local-gov,<=50K,1
5983,19,White,Male,Private,<=50K,1
5984,22,White,Male,?,<=50K,0
5985,24,White,Female,Private,<=50K,1
5986,58,White,Male,Private,>50K,0
5987,56,White,Female,Private,<=50K,0
5988,37,White,Female,Private,<=50K,1
5989,43,White,Male,Private,<=50K,1
5990,32,White,Male,Private,<=50K,1
5991,34,Black,Female,Private,<=50K,0
5992,44,White,Female,Private,<=50K,0
5993,28,White,Male,Private,<=50K,1
5994,35,White,Female,Private,<=50K,1
5995,38,White,Male,Private,<=50K,0
5996,26,White,Female,Private,<=50K,1
5997,20,White,Male,Private,<=50K,0
5998,24,White,Male,Private,>50K,0
5999,40,White,Male,Private,<=50K,1
6000,23,White,Male,Private,<=50K,0
6001,79,White,Male,Local-gov,<=50K,0
6002,44,Other,Female,Private,<=50K,1
6003,51,White,Female,Private,>50K,1
6004,30,White,Male,Private,<=50K,0
6005,52,White,Male,Private,>50K,0
6006,41,White,Male,Private,>50K,1
6007,33,Asian-Pac-Islander,Male,Private,<=50K,0
6008,50,White,Male,Private,>50K,1
6009,51,White,Male,Private,>50K,1
6010,41,White,Male,Private,<=50K,1
6011,35,White,Female,Private,>50K,0
6012,34,White,Male,Private,>50K,0
6013,28,White,Male,Private,<=50K,1
6014,31,White,Male,Self-emp-inc,<=50K,1
6015,22,White,Male,Private,<=50K,1
6016,67,White,Female,?,<=50K,0
6017,65,White,Male,Private,>50K,1
6018,39,White,Male,Self-emp-not-inc,>50K,0
6019,23,White,Male,Private,<=50K,1
6020,29,White,Male,Self-emp-not-inc,<=50K,1
6021,57,White,Male,Self-emp-not-inc,>50K,1
6022,47,White,Female,Private,<=50K,0
6023,51,Black,Male,Local-gov,<=50K,0
6024,34,Black,Male,Private,<=50K,1
6025,52,White,Male,Private,>50K,1
6026,29,White,Male,Private,>50K,1
6027,29,White,Male,Private,<=50K,0
6028,25,White,Male,Local-gov,<=50K,1
6029,21,White,Female,Private,<=50K,0
6030,38,White,Female,Private,<=50K,0
6031,55,White,Male,Self-emp-not-inc,>50K,1
6032,61,White,Female,Self-emp-inc,<=50K,1
6033,34,Asian-Pac-Islander,Female,Private,>50K,0
6034,41,White,Male,Private,<=50K,0
6035,27,White,Male,Local-gov,<=50K,0
6036,78,White,Male,Self-emp-not-inc,>50K,1
6037,40,White,Male,Private,>50K,1
6038,26,White,Male,Self-emp-not-inc,<=50K,0
6039,43,Asian-Pac-Islander,Male,Private,<=50K,1
6040,55,White,Female,?,<=50K,1
6041,25,White,Male,Private,<=50K,1
6042,26,White,Female,Self-emp-not-inc,<=50K,0
6043,43,White,Male,Self-emp-inc,>50K,0
6044,25,White,Male,Private,<=50K,1
6045,22,Black,Female,Private,<=50K,1
6046,52,White,Male,Self-emp-not-inc,>50K,1
6047,61,White,Female,Private,<=50K,0
6048,42,White,Male,Private,<=50K,0
6049,21,White,Female,Private,<=50K,1
6050,44,Amer-Indian-Eskimo,Male,Private,<=50K,0
6051,65,White,Male,Private,<=50K,1
6052,56,White,Male,?,<=50K,1
6053,33,White,Male,Federal-gov,<=50K,0
6054,22,White,Female,Private,<=50K,0
6055,43,White,Female,Private,<=50K,1
6056,45,White,Male,Self-emp-inc,<=50K,1
6057,42,White,Female,Private,<=50K,1
6058,37,Other,Male,Private,<=50K,0
6059,56,White,Male,Private,<=50K,0
6060,35,White,Female,?,<=50K,0
6061,40,Black,Female,Private,<=50K,0
6062,31,White,Male,Private,<=50K,1
6063,26,White,Male,Private,<=50K,1
6064,26,White,Male,State-gov,<=50K,0
6065,42,White,Male,Self-emp-inc,<=50K,0
6066,45,Asian-Pac-Islander,Male,Self-emp-not-inc,<=50K,1
6067,47,Black,Male,Local-gov,>50K,1
6068,22,White,Male,Private,<=50K,1
6069,33,White,Male,Private,<=50K,0
6070,37,Black,Male,Private,<=50K,1
6071,48,White,Male,Self-emp-not-inc,<=50K,0
6072,57,White,Male,Self-emp-not-inc,<=50K,0
6073,47,White,Female,Private,<=50K,0
6074,58,White,Male,Local-gov,<=50K,1
6075,55,White,Female,Private,<=50K,0
6076,52,White,Male,Private,<=50K,0
6077,29,White,Male,Private,<=50K,1
6078,42,White,Female,Private,<=50K,1
6079,23,White,Male,Private,<=50K,1
6080,23,White,Female,Private,<=50K,1
6081,46,White,Male,Self-emp-not-inc,<=50K,1
6082,30,White,Male,Private,<=50K,0
6083,43,White,Female,Self-emp-not-inc,>50K,0
6084,25,White,Female,Private,<=50K,1
6085,32,White,Male,Private,>50K,1
6086,56,Black,Male,Private,<=50K,0
6087,33,White,Male,Private,<=50K,0
6088,19,White,Male,State-gov,<=50K,1
6089,20,White,Female,Private,<=50K,1
6090,34,White,Male,Private,<=50K,0
6091,34,White,Female,Private,<=50K,1
6092,55,White,Male,Self-emp-not-inc,<=50K,1
6093,55,White,Female,Private,<=50K,1
6094,31,White,Male,Private,<=50K,0
6095,30,White,Female,Private,<=50K,0
6096,31,White,Male,Private,<=50K,1
6097,51,White,Male,Private,<=50K,0
6098,59,White,Male,Private,<=50K,0
6099,58,Black,Female,Private,<=50K,1
6100,40,White,Male,Private,<=50K,0
6101,54,Black,Male,Private,<=50K,1
6102,25,White,Male,Local-gov,>50K,1
6103,18,White,Male,Self-emp-inc,<=50K,0
6104,41,White,Male,Private,<=50K,0
6105,57,White,Female,Private,<=50K,1
6106,37,White,Male,Private,>50K,1
6107,46,White,Female,Private,<=50K,0
6108,39,White,Female,Private,<=50K,0
6109,19,White,Female,Private,<=50K,1
6110,41,White,Male,Private,<=50K,1
6111,54,White,Male,Private,<=50K,1
6112,39,White,Male,Private,>50K,0
6113,41,White,Male,Private,>50K,0
6114,26,White,Female,Private,<=50K,1
6115,57,White,Male,Self-emp-inc,<=50K,1
6116,33,White,Male,Local-gov,>50K,0
6117,56,White,Male,Private,>50K,1
6118,60,White,Male,Private,<=50K,0
6119,22,White,Male,Private,<=50K,0
6120,58,White,Male,Private,<=50K,0
6121,48,White,Female,Federal-gov,>50K,1
6122,45,White,Male,Local-gov,>50K,1
6123,18,Asian-Pac-Islander,Female,Private,<=50K,0
6124,56,White,Female,Private,<=50K,0
6125,48,White,Male,Self-emp-inc,>50K,1
6126,40,Asian-Pac-Islander,Female,Private,<=50K,1
6127,38,White,Male,Private,<=50K,0
6128,58,White,Female,Private,<=50K,1
6129,23,White,Male,Private,<=50K,0
6130,63,White,Male,Private,<=50K,0
6131,51,White,Male,Private,<=50K,0
6132,22,Other,Female,?,<=50K,1
6133,44,White,Male,Private,<=50K,1
6134,46,White,Male,Federal-gov,<=50K,0
6135,64,White,Male,State-gov,<=50K,0
6136,32,Black,Male,Private,>50K,1
6137,31,White,Male,Private,<=50K,1
6138,36,White,Male,Private,>50K,1
6139,21,White,Female,Private,<=50K,1
6140,30,White,Male,Private,<=50K,1
6141,31,Black,Female,Private,<=50K,0
6142,54,White,Male,Private,<=50K,0
6143,59,White,Male,Local-gov,<=50K,1
6144,28,White,Female,Local-gov,>50K,1
6145,57,White,Female,Private,<=50K,0
6146,44,White,Male,Private,<=50K,0
6147,53,White,Male,Self-emp-inc,<=50K,1
6148,58,White,Male,Self-emp-not-inc,>50K,1
6149,19,White,Female,Private,<=50K,1
6150,39,White,Male,Self-emp-inc,>50K,1
6151,31,Asian-Pac-Islander,Female,Self-emp-inc,<=50K,1
6152,27,White,Male,Private,<=50K,0
6153,46,Black,Female,Local-gov,<=50K,0
6154,37,White,Male,Self-emp-not-inc,<=50K,1
6155,27,Black,Female,Private,<=50K,1
6156,33,White,Male,Private,<=50K,0
6157,20,White,Male,Private,<=50K,0
6158,55,White,Male,Private,<=50K,0
6159,39,White,Female,Private,<=50K,1
6160,41,White,Female,Private,<=50K,1
6161,30,White,Female,Private,<=50K,0
6162,39,White,Male,Self-emp-inc,<=50K,0
6163,28,White,Female,Private,<=50K,1
6164,25,White,Male,Private,<=50K,1
6165,31,White,Male,Private,<=50K,0
6166,51,White,Male,Private,<=50K,0
6167,24,White,Male,Private,<=50K,1
6168,70,White,Female,Private,<=50K,1
6169,23,White,Male,Private,<=50K,1
6170,61,White,Female,Private,<=50K,1
6171,45,White,Male,Self-emp-not-inc,>50K,1
6172,47,White,Male,Private,<=50K,0
6173,56,White,Female,Private,<=50K,0
6174,79,White,Male,Private,>50K,1
6175,20,White,Female,Private,<=50K,1
6176,30,Asian-Pac-Islander,Male,Private,<=50K,0
6177,27,White,Male,Private,<=50K,0
6178,40,White,Male,Private,>50K,1
6179,60,White,Male,?,<=50K,1
6180,58,White,Male,Private,>50K,0
6181,71,White,Male,Self-emp-not-inc,<=50K,1
6182,50,White,Male,Private,>50K,1
6183,29,White,Male,Local-gov,<=50K,0
6184,33,White,Female,Private,<=50K,0
6185,60,Amer-Indian-Eskimo,Male,State-gov,>50K,1
6186,33,White,Male,Private,<=50K,1
6187,43,White,Female,Private,>50K,0
6188,33,Black,Male,Private,<=50K,0
6189,33,White,Female,Private,<=50K,1
6190,32,White,Male,State-gov,<=50K,0
6191,21,White,Female,Private,<=50K,0
6192,38,White,Female,Private,<=50K,1
6193,38,White,Female,Private,>50K,1
6194,39,Black,Female,State-gov,<=50K,0
6195,17,White,Female,Private,<=50K,0
6196,21,White,Male,Private,<=50K,1
6197,42,White,Male,Private,>50K,1
6198,42,White,Female,Private,>50K,0
6199,36,White,Female,Private,<=50K,0
6200,32,White,Female,Private,>50K,1
6201,37,White,Male,Self-emp-not-inc,>50K,0
6202,28,White,Male,Private,<=50K,0
6203,37,White,Male,Private,<=50K,1
6204,50,Other,Female,Private,<=50K,1
6205,49,White,Male,Private,<=50K,1
6206,40,White,Male,Private,>50K,1
6207,40,White,Male,Private,<=50K,0
6208,49,White,Male,Private,<=50K,0
6209,35,White,Male,Federal-gov,>50K,1
6210,33,White,Male,Local-gov,<=50K,1
6211,24,White,Male,Private,<=50K,1
6212,41,White,Female,Private,<=50K,0
6213,43,Black,Male,Private,>50K,0
6214,36,White,Male,Self-emp-not-inc,>50K,1
6215,84,White,Male,Self-emp-not-inc,<=50K,1
6216,23,White,Male,Private,<=50K,1
6217,41,White,Male,Private,>50K,1
6218,55,White,Male,Self-emp-inc,>50K,0
6219,30,White,Male,Self-emp-not-inc,<=50K,0
6220,46,Asian-Pac-Islander,Male,Private,<=50K,0
6221,55,White,Male,Private,>50K,1
6222,34,White,Male,Private,<=50K,1
6223,54,White,Male,Self-emp-not-inc,<=50K,0
6224,27,Black,Male,Private,<=50K,0
6225,52,White,Female,Local-gov,>50K,1
6226,36,Black,Female,Private,>50K,1
6227,25,White,Male,Self-emp-not-inc,<=50K,0
6228,52,White,Male,Private,>50K,0
6229,24,Amer-Indian-Eskimo,Female,Private,<=50K,1
6230,36,Black,Female,Private,<=50K,1
6231,31,White,Male,Private,<=50K,1
6232,66,White,Male,?,<=50K,0
6233,90,White,Male,Self-emp-not-inc,<=50K,0
6234,67,White,Male,Private,>50K,1
6235,22,White,Male,Self-emp-inc,<=50K,1
6236,47,White,Female,Private,<=50K,0
6237,32,White,Male,Private,>50K,0
6238,55,White,Male,Self-emp-not-inc,<=50K,0
6239,32,White,Female,Private,<=50K,0
6240,48,Black,Female,Private,<=50K,0
6241,21,Other,Male,Private,<=50K,1
6242,33,White,Female,Private,<=50K,1
6243,27,White,Female,Private,<=50K,0
6244,47,White,Female,Private,<=50K,0
6245,18,White,Female,Private,<=50K,0
6246,44,White,Male,Self-emp-inc,>50K,1
6247,23,White,Male,Private,<=50K,0
6248,18,White,Female,Private,<=50K,0
6249,56,White,Male,Private,<=50K,0
6250,24,White,Male,Private,<=50K,1
6251,43,White,Male,Private,>50K,0
6252,23,White,Female,Private,<=50K,1
6253,26,White,Male,Private,<=50K,1
6254,42,White,Male,Private,<=50K,0
6255,23,White,Female,Private,<=50K,0
6256,53,White,Male,Self-emp-not-inc,<=50K,0
6257,51,White,Male,Private,>50K,1
6258,40,White,Male,Private,<=50K,0
6259,27,White,Male,Private,<=50K,0
6260,24,White,Male,Local-gov,<=50K,1
6261,42,White,Female,Private,<=50K,1
6262,41,White,Female,Private,<=50K,0
6263,23,White,Male,Private,<=50K,1
6264,42,White,Male,Self-emp-not-inc,<=50K,1
6265,38,White,Male,Private,>50K,0
6266,63,White,Male,Self-emp-not-inc,<=50K,0
6267,31,White,Male,Private,<=50K,0
6268,18,White,Female,Self-emp-not-inc,<=50K,1
6269,21,White,Male,Private,<=50K,1
6270,24,Asian-Pac-Islander,Female,Private,<=50K,0
6271,55,White,Male,Private,<=50K,1
6272,20,Black,Female,Private,<=50K,1
6273,31,White,Female,Private,<=50K,0
6274,23,White,Female,Private,<=50K,0
6275,35,White,Male,Private,<=50K,1
6276,51,White,Male,Self-emp-not-inc,<=50K,0
6277,19,White,Female,Private,<=50K,0
6278,38,White,Male,Local-gov,<=50K,0
6279,52,White,Male,Local-gov,<=50K,1
6280,70,White,Male,Self-emp-not-inc,<=50K,1
6281,53,White,Male,Private,<=50K,1
6282,59,White,Male,Private,>50K,0
6283,39,White,Male,Private,<=50K,0
6284,18,White,Female,Private,<=50K,1
6285,41,White,Female,?,<=50K,1
6286,19,White,Male,?,<=50K,0
6287,24,White,Female,Private,<=50K,1
6288,25,White,Female,Private,<=50K,1
6289,32,Black,Male,Private,<=50K,1
6290,34,White,Male,Self-emp-not-inc,>50K,0
6291,35,White,Female,Private,<=50K,1
6292,50,White,Male,Private,>50K,1
6293,18,White,Male,Private,<=50K,0
6294,37,White,Male,Private,<=50K,0
6295,30,White,Female,Private,<=50K,1
6296,40,White,Female,Self-emp-inc,>50K,1
6297,22,White,Female,Private,<=50K,0
6298,50,Black,Female,Local-gov,<=50K,1
6299,70,White,Female,Private,<=50K,1
6300,43,White,Male,Private,>50K,1
6301,77,White,Male,Self-emp-not-inc,<=50K,1
6302,30,White,Male,Self-emp-not-inc,<=50K,0
6303,33,White,Male,Private,<=50K,0
6304,51,White,Male,Private,>50K,0
6305,58,White,Male,State-gov,>50K,0
6306,22,White,Male,Private,<=50K,1
6307,33,Black,Male,Private,<=50K,0
6308,27,White,Male,Private,<=50K,0
6309,35,White,Male,Private,<=50K,0
6310,32,White,Female,Private,<=50K,0
6311,41,White,Female,Private,>50K,1
6312,37,White,Male,Private,<=50K,1
6313,17,White,Male,Private,<=50K,0
6314,50,White,Male,Private,>50K,0
6315,31,Asian-Pac-Islander,Male,?,<=50K,0
6316,54,White,Female,State-gov,<=50K,1
6317,23,Black,Male,State-gov,<=50K,1
6318,40,White,Female,Private,<=50K,0
6319,29,White,Male,Private,<=50K,0
6320,38,White,Male,Private,<=50K,0
6321,30,White,Male,Private,<=50K,0
6322,20,Asian-Pac-Islander,Male,Private,<=50K,1
6323,43,White,Male,Self-emp-not-inc,<=50K,1
6324,25,White,Male,Private,<=50K,0
6325,39,White,Male,Private,>50K,0
6326,48,White,Male,Private,>50K,0
6327,41,White,Female,Self-emp-not-inc,<=50K,0
6328,24,White,Male,Private,<=50K,1
6329,20,White,Male,Private,<=50K,1
6330,25,White,Female,Private,<=50K,1
6331,57,White,Male,Private,>50K,0
6332,39,White,Female,Private,>50K,0
6333,66,White,Male,Private,>50K,1
6334,34,White,Female,Private,<=50K,1
6335,36,White,Male,Private,>50K,0
6336,46,White,Female,Private,<=50K,0
6337,42,White,Female,Local-gov,<=50K,0
6338,46,White,Male,Private,>50K,0
6339,34,White,Male,Local-gov,<=50K,1
6340,43,Black,Female,Private,<=50K,1
6341,42,White,Female,Private,<=50K,1
6342,31,White,Male,Private,<=50K,0
6343,70,White,Male,?,<=50K,0
6344,32,White,Male,Private,<=50K,1
6345,46,White,Male,Federal-gov,>50K,1
6346,42,White,Male,Self-emp-inc,<=50K,0
6347,21,White,Male,Private,<=50K,0
6348,24,White,Female,Private,<=50K,1
6349,23,White,Male,Private,<=50K,1
6350,50,White,Male,Local-gov,>50K,1
6351,37,White,Female,Private,<=50K,1
6352,19,White,Female,?,<=50K,0
6353,44,White,Male,Federal-gov,>50K,1
6354,29,Black,Male,Private,<=50K,1
6355,30,White,Female,Private,<=50K,0
6356,36,White,Male,Private,<=50K,0
6357,49,White,Male,Self-emp-not-inc,<=50K,0
6358,29,White,Male,Private,<=50K,1
6359,45,Black,Female,Local-gov,<=50K,1
6360,75,Black,Male,State-gov,>50K,0
6361,42,White,Female,Private,<=50K,1
6362,37,White,Female,Private,<=50K,1
6363,51,White,Male,Private,<=50K,0
6364,61,White,Male,Local-gov,<=50K,1
6365,33,White,Female,Private,<=50K,1
6366,50,Black,Male,Local-gov,<=50K,0
6367,59,White,Male,Private,<=50K,0
6368,25,White,Female,Private,<=50K,1
6369,22,White,Male,Private,<=50K,1
6370,56,White,Male,Private,>50K,0
6371,44,Black,Female,Private,<=50K,0
6372,35,White,Male,Private,<=50K,1
6373,57,White,Male,Private,<=50K,1
6374,47,White,Male,Self-emp-not-inc,>50K,0
6375,27,White,Female,Private,<=50K,1
6376,50,White,Male,Self-emp-not-inc,<=50K,1
6377,30,Black,Male,Private,<=50K,0
6378,46,Black,Male,Private,<=50K,0
6379,48,White,Male,Self-emp-inc,>50K,0
6380,61,White,Male,Private,>50K,1
6381,33,White,Male,Private,<=50K,0
6382,40,Black,Male,Private,<=50K,0
6383,58,White,Male,Self-emp-inc,>50K,1
6384,46,White,Male,Self-emp-inc,>50K,1
6385,35,White,Male,Private,>50K,0
6386,51,White,Female,Self-emp-inc,<=50K,1
6387,37,White,Female,Private,<=50K,1
6388,64,Asian-Pac-Islander,Male,Private,<=50K,0
6389,41,White,Male,Private,<=50K,0
6390,18,White,Male,Private,<=50K,1
6391,44,White,Male,Self-emp-not-inc,<=50K,1
6392,41,Amer-Indian-Eskimo,Female,State-gov,>50K,0
6393,33,White,Male,State-gov,>50K,0
6394,37,White,Female,Private,<=50K,1
6395,34,White,Female,Private,<=50K,1
6396,24,White,Female,Federal-gov,<=50K,0
6397,20,White,Male,Private,<=50K,0
6398,38,White,Male,Private,<=50K,1
6399,28,White,Female,Private,<=50K,0
6400,20,White,Male,Self-emp-not-inc,<=50K,0
6401,22,White,Male,Federal-gov,<=50K,1
6402,55,White,Female,Private,<=50K,1
6403,20,White,Male,Private,<=50K,1
6404,26,White,Female,Private,<=50K,1
6405,20,White,Male,Self-emp-inc,<=50K,0
6406,40,White,Female,Private,<=50K,1
6407,33,White,Male,Private,>50K,1
6408,54,White,Male,?,<=50K,0
6409,24,White,Female,Private,<=50K,0
6410,25,White,Male,Private,<=50K,0
6411,18,White,Male,Private,<=50K,0
6412,49,White,Male,Self-emp-not-inc,<=50K,1
6413,17,White,Male,Private,<=50K,1
6414,34,White,Male,Self-emp-not-inc,<=50K,1
6415,37,White,Male,Private,>50K,1
6416,49,White,Male,Federal-gov,>50K,0
6417,74,White,Female,Private,>50K,1
6418,37,White,Male,Private,<=50K,1
6419,20,White,Male,Private,<=50K,0
6420,40,White,Female,Private,>50K,1
6421,34,White,Male,Private,>50K,0
6422,30,Black,Male,Private,<=50K,0
6423,44,White,Female,Private,<=50K,1
6424,40,Black,Female,Private,<=50K,1
6425,58,White,Female,Private,<=50K,1
6426,44,White,Male,Private,<=50K,1
6427,42,White,Male,Private,>50K,0
6428,39,White,Male,Private,<=50K,0
6429,19,Black,Male,Private,<=50K,1
6430,41,White,Male,Private,>50K,1
6431,29,White,Male,State-gov,<=50K,1
6432,34,White,Male,Federal-gov,<=50K,0
6433,38,White,Male,?,<=50K,0
6434,27,White,Male,Private,<=50K,1
6435,54,White,Female,Private,<=50K,1
6436,40,Black,Female,Private,<=50K,1
6437,19,White,Female,Private,<=50K,1
6438,17,White,Male,Private,<=50K,0
6439,33,White,Male,Private,<=50K,0
6440,80,White,Female,Private,<=50K,0
6441,24,White,Male,Self-emp-not-inc,<=50K,1
6442,28,White,Male,Private,<=50K,1
6443,55,White,Female,Private,>50K,0
6444,21,White,Male,Private,<=50K,0
6445,51,White,Female,Private,<=50K,1
6446,19,Black,Female,Private,<=50K,1
6447,42,White,Female,Private,<=50K,1
6448,60,White,Male,Self-emp-not-inc,<=50K,1
6449,20,Black,Female,?,<=50K,0
6450,51,White,Female,Private,<=50K,1
6451,21,White,Female,Private,<=50K,0
6452,37,White,Male,State-gov,<=50K,1
6453,26,White,Male,Private,<=50K,1
6454,42,White,Female,Federal-gov,>50K,0
6455,40,White,Male,Private,<=50K,0
6456,55,White,Male,Private,>50K,1
6457,33,Black,Male,Private,<=50K,1
6458,62,White,Male,Private,>50K,1
6459,47,White,Female,Private,<=50K,1
6460,26,Black,Male,Private,<=50K,1
6461,59,White,Female,Private,<=50K,1
6462,70,White,Female,Local-gov,<=50K,0
6463,26,White,Female,Private,<=50K,1
6464,47,White,Male,Private,<=50K,1
6465,25,White,Female,Private,<=50K,0
6466,52,White,Male,Self-emp-inc,>50K,0
6467,46,White,Male,Private,<=50K,1
6468,67,Amer-Indian-Eskimo,Male,Private,<=50K,1
6469,34,White,Male,Private,>50K,1
6470,53,White,Female,State-gov,<=50K,1
6471,22,White,Female,Private,<=50K,0
6472,39,White,Male,Local-gov,<=50K,0
6473,54,White,Male,Self-emp-not-inc,<=50K,1
6474,24,White,Male,Private,<=50K,1
6475,37,White,Female,Private,<=50K,0
6476,38,White,Male,Private,>50K,1
6477,41,Black,Female,Local-gov,<=50K,1
6478,36,White,Male,Private,<=50K,0
6479,43,White,Male,Private,>50K,0
6480,39,White,Male,Private,<=50K,1
6481,26,White,Male,Private,<=50K,1
6482,49,White,Female,Local-gov,<=50K,0
6483,37,White,Male,Self-emp-not-inc,>50K,0
6484,43,White,Male,Private,>50K,1
6485,54,White,Male,Federal-gov,>50K,1
6486,53,White,Male,Self-emp-inc,>50K,0
6487,57,White,Male,Local-gov,<=50K,1
6488,28,White,Male,Private,>50K,1
6489,29,White,Male,Private,<=50K,0
6490,21,White,Male,Private,<=50K,0
6491,51,White,Male,Private,<=50K,1
6492,46,White,Male,State-gov,<=50K,1
6493,50,White,Male,Self-emp-inc,>50K,0
6494,50,Asian-Pac-Islander,Female,Self-emp-not-inc,<=50K,0
6495,36,White,Female,Private,<=50K,1
