id,age,race,sex,workclass,income,max_age,min_age,Cluster
17,25,White,Male,Self-emp-not-inc,<=50K,25,25,Cluster 59
2607,21,White,Male,?,<=50K,21,21,Cluster 96
3248,64,White,Female,Self-emp-inc,>50K,64,64,Cluster 129
2076,25,Black,Male,Federal-gov,<=50K,25,25,Cluster 144
2669,37,White,Female,Self-emp-not-inc,<=50K,37,37,Cluster 152
3907,53,Black,Male,Local-gov,<=50K,53,53,Cluster 163
4259,27,White,Male,Self-emp-not-inc,>50K,27,27,Cluster 172
266,37,Asian-Pac-Islander,Male,Self-emp-inc,>50K,37,37,Cluster 384
2945,17,White,Female,Local-gov,<=50K,17,17,Cluster 389
3050,39,White,Male,Self-emp-inc,>50K,39,39,Cluster 409
3115,20,White,Male,Private,<=50K,20,20,Cluster 421
4667,45,Amer-Indian-Eskimo,Male,Private,<=50K,45,45,Cluster 510
4109,23,Asian-Pac-Islander,Male,Private,<=50K,23,23,Cluster 536
1294,46,Black,Male,Private,<=50K,46,46,Cluster 661
440,42,White,Female,Local-gov,<=50K,42,42,Cluster 804
2343,23,White,Male,Self-emp-not-inc,<=50K,23,23,Cluster 986
1614,54,White,Male,Private,>50K,54,54,Cluster 1028
3528,24,White,Male,Private,<=50K,24,24,Cluster 1041
505,25,White,Female,Private,<=50K,25,25,Cluster 1072
4922,26,White,Male,Private,<=50K,26,26,Cluster 1130
1400,50,White,Male,Private,>50K,50,50,Cluster 1166
2186,46,White,Male,Private,<=50K,46,46,Cluster 1189
3969,48,White,Male,Private,<=50K,48,48,Cluster 1229
4372,29,White,Male,Private,<=50K,29,29,Cluster 1267
2013,31,White,Female,Private,<=50K,31,31,Cluster 1337
1633,40,White,Male,State-gov,>50K,40,40,Cluster 1377
2728,32,White,Female,Private,<=50K,32,32,Cluster 1379
1061,43,White,Male,Self-emp-not-inc,<=50K,43,43,Cluster 1389
4534,35,White,Male,Self-emp-not-inc,>50K,35,35,Cluster 1484
3737,36,White,Female,?,<=50K,36,36,Cluster 1508
325,76,White,Male,Self-emp-not-inc,<=50K,76,76,Cluster 25
2170,59,Black,Female,Private,<=50K,59,59,Cluster 40
3164,53,White,Female,Local-gov,>50K,53,53,Cluster 135
1853,23,Black,Male,Private,<=50K,23,23,Cluster 162
1775,49,Black,Female,Private,>50K,49,49,Cluster 197
301,48,White,Male,Private,>50K,48,48,Cluster 225
1531,47,Black,Male,Private,<=50K,47,47,Cluster 255
3516,62,White,Female,Self-emp-not-inc,>50K,62,62,Cluster 259
4067,36,Asian-Pac-Islander,Female,Self-emp-not-inc,<=50K,36,36,Cluster 317
4499,35,Black,Female,Private,<=50K,35,35,Cluster 363
4410,19,Asian-Pac-Islander,Female,?,<=50K,19,19,Cluster 413
752,22,White,Male,Private,<=50K,22,22,Cluster 492
3649,26,White,Female,Federal-gov,<=50K,26,26,Cluster 595
2503,60,White,Female,Private,<=50K,60,60,Cluster 637
1947,57,White,Female,Private,<=50K,57,57,Cluster 727
1463,30,White,Male,Private,>50K,30,30,Cluster 768
2050,24,White,Female,Private,<=50K,24,24,Cluster 923
2382,17,White,Male,Private,<=50K,17,17,Cluster 953
69,49,White,Male,Self-emp-inc,>50K,49,49,Cluster 993
2568,24,White,Male,State-gov,<=50K,24,24,Cluster 1067
1817,46,White,Male,Local-gov,<=50K,46,46,Cluster 1150
4199,26,White,Female,Private,<=50K,26,26,Cluster 1162
2951,27,White,Male,Private,>50K,27,27,Cluster 1199
1742,45,White,Female,Private,<=50K,45,45,Cluster 1205
1801,28,White,Male,Private,<=50K,28,28,Cluster 1225
811,30,White,Female,Private,<=50K,30,30,Cluster 1294
989,44,White,Male,Private,<=50K,44,44,Cluster 1351
1,39,White,Male,State-gov,<=50K,39,39,Cluster 1410
1000,39,White,Male,Self-emp-inc,>50K,39,39,Cluster 1414
959,33,White,Male,Self-emp-not-inc,>50K,33,33,Cluster 1545
4132,41,White,Male,Private,>50K,41,41,Cluster 1553
1639,34,White,Male,Self-emp-inc,>50K,34,34,Cluster 1557
4710,38,White,Male,Private,>50K,38,38,Cluster 1650
3126,55,White,Male,Private,>50K,55,55,Cluster 41
4077,39,Black,Female,Self-emp-not-inc,<=50K,39,39,Cluster 55
1355,58,Black,Male,Private,<=50K,58,58,Cluster 277
3100,18,White,Female,Private,<=50K,18,18,Cluster 463
2188,24,White,Male,Private,<=50K,24,24,Cluster 570
4633,59,White,Male,Private,>50K,59,59,Cluster 656
4209,47,White,Female,Local-gov,>50K,47,47,Cluster 659
4871,42,White,Male,Self-emp-not-inc,>50K,42,42,Cluster 743
2375,55,White,Male,Private,<=50K,55,55,Cluster 773
2683,61,White,Male,Local-gov,<=50K,62,61,Cluster 791
3572,58,White,Male,Private,<=50K,58,58,Cluster 817
1049,20,White,Female,Private,<=50K,20,20,Cluster 853
3045,25,White,Male,Private,<=50K,25,25,Cluster 1086
1576,52,White,Male,Private,<=50K,52,52,Cluster 1089
2644,47,White,Male,Private,>50K,47,47,Cluster 1099
3249,46,White,Male,Self-emp-inc,<=50K,46,46,Cluster 1176
3676,27,White,Male,Private,<=50K,27,27,Cluster 1191
4428,27,White,Female,Private,<=50K,27,27,Cluster 1194
3287,29,White,Male,Private,<=50K,29,29,Cluster 1264
415,31,White,Male,State-gov,<=50K,31,31,Cluster 1347
3369,40,White,Male,Self-emp-not-inc,>50K,40,40,Cluster 1384
2172,33,White,Female,Private,<=50K,33,33,Cluster 1428
4838,34,White,Female,Private,<=50K,34,34,Cluster 1463
623,65,Black,Female,Private,<=50K,65,65,Cluster 42
296,65,White,Male,Private,<=50K,65,65,Cluster 116
3579,37,Black,Male,Self-emp-inc,>50K,37,37,Cluster 152
1042,23,Black,Female,Private,<=50K,23,23,Cluster 187
3776,20,White,Female,?,<=50K,20,20,Cluster 376
3682,20,White,Male,Private,<=50K,20,20,Cluster 400
2319,62,White,Male,State-gov,>50K,62,62,Cluster 599
4470,18,White,Male,Private,<=50K,18,18,Cluster 687
2282,18,White,Male,?,<=50K,18,18,Cluster 714
2914,30,White,Female,Local-gov,<=50K,30,30,Cluster 720
3035,30,White,Male,Private,<=50K,30,30,Cluster 768
2956,53,White,Male,Private,<=50K,53,53,Cluster 819
2551,20,White,Female,Private,<=50K,20,20,Cluster 825
244,20,White,Male,?,<=50K,20,20,Cluster 836
1228,42,White,Male,Self-emp-not-inc,<=50K,42,42,Cluster 851
768,22,White,Female,Private,<=50K,22,22,Cluster 947
1388,40,White,Male,Self-emp-not-inc,>50K,40,40,Cluster 959
1457,25,White,Male,Private,<=50K,25,25,Cluster 1082
646,50,White,Male,Self-emp-inc,>50K,50,50,Cluster 1184
4698,27,White,Male,Private,<=50K,27,27,Cluster 1185
4341,28,White,Female,Private,<=50K,28,28,Cluster 1203
4989,43,White,Male,Self-emp-inc,>50K,43,43,Cluster 1245
175,28,White,Male,State-gov,>50K,28,28,Cluster 1246
2135,47,White,Male,Private,<=50K,47,47,Cluster 1259
2918,30,White,Male,Private,>50K,30,30,Cluster 1278
4331,51,White,Male,Local-gov,>50K,51,51,Cluster 1366
3602,32,White,Male,Private,<=50K,32,32,Cluster 1401
2211,39,White,Female,?,<=50K,39,39,Cluster 1409
130,39,White,Male,Private,<=50K,39,39,Cluster 1411
3241,34,White,Female,Private,<=50K,34,34,Cluster 1451
312,34,Asian-Pac-Islander,Male,Private,>50K,34,34,Cluster 1466
4734,29,White,Male,Private,<=50K,29,29,Cluster 1593
1118,41,White,Male,Private,<=50K,41,41,Cluster 1614
661,44,Black,Male,Self-emp-not-inc,>50K,44,44,Cluster 102
1025,23,Black,Female,Private,<=50K,23,23,Cluster 162
902,51,White,Male,Self-emp-not-inc,<=50K,51,51,Cluster 171
4458,31,Other,Male,State-gov,<=50K,31,31,Cluster 287
1120,53,Asian-Pac-Islander,Male,Private,<=50K,53,53,Cluster 366
331,41,Black,Male,Private,<=50K,41,41,Cluster 464
1933,28,Asian-Pac-Islander,Female,Private,<=50K,28,28,Cluster 480
4763,31,White,Female,Private,<=50K,31,31,Cluster 499
3707,22,Black,Male,Private,<=50K,22,22,Cluster 511
2325,63,White,Male,Federal-gov,>50K,63,63,Cluster 575
1471,61,White,Male,Private,>50K,61,61,Cluster 697
3435,53,White,Female,Private,<=50K,53,53,Cluster 823
2332,32,White,Male,Private,<=50K,32,32,Cluster 932
315,22,White,Male,Private,<=50K,22,22,Cluster 939
2276,23,White,Male,Private,<=50K,23,23,Cluster 1016
3870,49,White,Female,Private,<=50K,49,49,Cluster 1018
3541,36,White,Male,Private,>50K,36,36,Cluster 1031
2814,24,White,Male,Private,<=50K,24,24,Cluster 1064
2709,46,White,Female,Private,<=50K,46,46,Cluster 1121
955,51,White,Male,Private,<=50K,51,51,Cluster 1154
2251,39,White,Female,Private,<=50K,39,39,Cluster 1432
4518,47,White,Male,Private,<=50K,47,47,Cluster 1568
2241,38,White,Male,Federal-gov,>50K,38,38,Cluster 1644
427,36,White,Male,Federal-gov,<=50K,36,36,Cluster 1659
4071,90,White,Male,Private,<=50K,90,90,Cluster 5
1035,76,White,Male,?,<=50K,76,76,Cluster 351
224,54,Black,Male,Private,<=50K,54,54,Cluster 354
2536,38,White,Female,Private,<=50K,38,38,Cluster 401
4216,53,White,Female,?,>50K,53,53,Cluster 407
419,34,Black,Male,Local-gov,<=50K,34,34,Cluster 526
4765,65,White,Male,Self-emp-not-inc,<=50K,65,65,Cluster 529
3325,59,White,Female,Private,<=50K,59,59,Cluster 656
3970,59,White,Male,?,<=50K,59,59,Cluster 658
3253,46,White,Female,Local-gov,>50K,46,46,Cluster 666
2614,19,White,Male,Private,<=50K,19,19,Cluster 738
4981,45,Black,Male,?,<=50K,45,45,Cluster 756
728,20,White,Female,Private,<=50K,20,20,Cluster 832
1240,42,White,Female,Private,<=50K,42,42,Cluster 852
549,21,White,Male,Private,<=50K,21,21,Cluster 868
3296,22,White,Female,Private,<=50K,22,22,Cluster 922
2297,22,White,Male,Self-emp-not-inc,<=50K,22,22,Cluster 954
3836,40,White,Female,Private,<=50K,40,40,Cluster 955
1700,54,White,Male,Private,<=50K,54,54,Cluster 1017
3701,53,White,Male,Private,>50K,53,53,Cluster 1074
3982,29,White,Male,Private,<=50K,29,29,Cluster 1254
1307,29,White,Male,Private,<=50K,29,29,Cluster 1266
4376,33,White,Male,Private,<=50K,33,33,Cluster 1423
1491,32,White,Male,Private,<=50K,32,32,Cluster 1444
2433,35,Asian-Pac-Islander,Male,Private,<=50K,35,35,Cluster 1498
2091,42,White,Male,Private,>50K,42,42,Cluster 1578
1208,38,White,Male,Private,>50K,38,38,Cluster 1582
3618,37,White,Male,Self-emp-not-inc,<=50K,37,37,Cluster 1647
2461,38,White,Male,Private,>50K,38,38,Cluster 1648
314,36,Black,Female,Self-emp-not-inc,>50K,36,36,Cluster 18
3991,77,White,Female,?,<=50K,77,77,Cluster 28
509,47,Black,Female,Local-gov,<=50K,47,47,Cluster 73
2980,40,Black,Female,State-gov,<=50K,40,40,Cluster 118
3403,66,Black,Male,?,<=50K,66,66,Cluster 123
1399,51,White,Male,Private,<=50K,51,51,Cluster 166
1172,50,Black,Female,Private,<=50K,50,50,Cluster 178
630,49,White,Male,Private,>50K,49,49,Cluster 185
4805,48,White,Male,Private,<=50K,48,48,Cluster 227
1815,49,White,Male,Private,>50K,49,49,Cluster 229
2923,56,Black,Male,Private,<=50K,56,56,Cluster 309
3985,49,Black,Male,Private,<=50K,49,49,Cluster 500
1616,60,White,Male,Private,>50K,60,60,Cluster 636
2439,20,White,Female,Private,<=50K,20,20,Cluster 853
3973,40,White,Male,Private,<=50K,40,40,Cluster 955
2618,23,White,Female,Private,<=50K,23,23,Cluster 974
2594,39,Black,Male,Private,>50K,39,39,Cluster 998
1150,50,White,Male,Self-emp-inc,>50K,50,50,Cluster 1030
288,50,White,Male,Private,<=50K,50,50,Cluster 1184
2821,32,White,Male,Federal-gov,<=50K,32,32,Cluster 1525
1311,45,White,Male,Federal-gov,<=50K,45,45,Cluster 1551
3243,29,White,Male,Private,<=50K,29,29,Cluster 1602
1110,41,White,Male,Private,<=50K,41,41,Cluster 1615
3203,23,Asian-Pac-Islander,Male,Private,<=50K,23,23,Cluster 181
671,48,White,Male,Federal-gov,<=50K,48,48,Cluster 228
2658,31,White,Female,Private,<=50K,31,31,Cluster 300
1939,50,White,Male,State-gov,>50K,50,50,Cluster 362
228,66,White,Male,Self-emp-not-inc,<=50K,66,66,Cluster 408
4111,25,White,Female,Private,<=50K,25,25,Cluster 456
4677,17,White,Male,Private,<=50K,17,17,Cluster 623
4697,28,White,Male,Private,<=50K,28,28,Cluster 677
1389,19,White,Male,?,<=50K,19,19,Cluster 782
3605,42,White,Male,Private,<=50K,42,42,Cluster 799
3365,20,White,Female,Private,<=50K,20,20,Cluster 821
3264,31,White,Female,Private,<=50K,31,31,Cluster 871
1847,21,White,Female,?,<=50K,21,21,Cluster 914
1684,50,White,Female,Private,<=50K,50,50,Cluster 951
4778,22,White,Male,Private,<=50K,22,22,Cluster 961
3769,28,White,Male,Private,<=50K,28,28,Cluster 1217
2857,46,White,Male,?,<=50K,46,46,Cluster 1296
2283,31,White,Male,Private,>50K,31,31,Cluster 1353
1759,51,White,Male,?,<=50K,51,51,Cluster 1390
3116,35,White,Male,Private,<=50K,35,35,Cluster 1489
3201,37,White,Male,Private,<=50K,37,37,Cluster 1510
64,42,White,Male,Private,>50K,42,42,Cluster 1574
4426,29,White,Male,Private,<=50K,29,29,Cluster 1602
197,36,White,Male,Private,<=50K,36,36,Cluster 1631
3887,35,White,Male,Private,>50K,36,35,Cluster 1663
1096,22,Asian-Pac-Islander,Male,Self-emp-not-inc,<=50K,22,22,Cluster 121
4640,30,Black,Male,Local-gov,>50K,30,30,Cluster 291
3734,64,White,Female,State-gov,>50K,64,64,Cluster 328
3400,53,Black,Male,Private,<=50K,53,53,Cluster 373
3131,41,Other,Female,Private,<=50K,41,41,Cluster 382
2794,61,White,Female,Private,<=50K,61,61,Cluster 608
4540,57,White,Male,State-gov,>50K,57,57,Cluster 717
2725,45,White,Female,Local-gov,>50K,45,45,Cluster 741
4198,51,Asian-Pac-Islander,Male,Federal-gov,<=50K,51,51,Cluster 784
1369,52,Asian-Pac-Islander,Male,Private,>50K,52,52,Cluster 847
4095,21,White,Male,Private,<=50K,21,21,Cluster 888
4544,34,White,Male,Private,>50K,34,34,Cluster 967
3079,23,White,Male,State-gov,<=50K,23,23,Cluster 990
1810,52,White,Male,Self-emp-inc,<=50K,52,52,Cluster 1083
2373,74,White,Male,?,<=50K,74,70,Cluster 1098
233,25,White,Male,Private,<=50K,25,25,Cluster 1108
4979,45,White,Male,Private,>50K,45,45,Cluster 1195
4093,27,White,Male,Local-gov,<=50K,27,27,Cluster 1240
2194,30,White,Male,Private,<=50K,30,30,Cluster 1295
1257,38,White,Female,Private,<=50K,38,38,Cluster 1437
637,21,White,Male,Private,<=50K,23,21,Cluster 1547
4824,34,White,Male,Private,<=50K,34,34,Cluster 1638
1435,35,Black,Male,State-gov,<=50K,35,35,Cluster 8
4696,32,White,Male,Local-gov,<=50K,32,32,Cluster 97
731,23,White,Female,Private,<=50K,23,23,Cluster 169
412,24,Black,Female,Private,<=50K,24,24,Cluster 204
2130,47,White,Male,State-gov,<=50K,47,47,Cluster 253
4759,31,White,Male,Private,>50K,31,31,Cluster 300
3893,39,White,Male,Private,>50K,39,39,Cluster 302
3981,55,Black,Male,?,>50K,55,55,Cluster 341
1324,55,White,Male,Private,>50K,55,55,Cluster 405
4263,20,Asian-Pac-Islander,Female,Private,<=50K,20,20,Cluster 419
1896,42,White,Male,Local-gov,>50K,42,42,Cluster 457
142,27,White,Female,Private,<=50K,27,27,Cluster 465
575,27,White,Female,Private,<=50K,27,27,Cluster 491
2342,45,White,Male,Private,<=50K,45,45,Cluster 600
4485,59,White,Female,Private,<=50K,59,59,Cluster 647
1556,44,Black,Male,Private,<=50K,44,44,Cluster 769
2820,31,White,Female,Private,<=50K,31,31,Cluster 794
3620,31,White,Male,Private,<=50K,31,31,Cluster 871
1251,51,White,Male,Self-emp-inc,>50K,51,51,Cluster 875
4361,21,White,Male,Private,<=50K,21,21,Cluster 903
1705,22,White,Female,?,<=50K,22,22,Cluster 944
2486,27,White,Male,Private,<=50K,27,27,Cluster 1145
1679,27,White,Male,Federal-gov,<=50K,27,27,Cluster 1173
445,27,White,Male,Private,<=50K,27,27,Cluster 1190
1139,27,White,Male,Private,<=50K,27,27,Cluster 1197
4575,36,White,Male,Self-emp-inc,<=50K,36,36,Cluster 1509
4231,26,White,Male,Private,<=50K,28,26,Cluster 1569
3077,32,White,Male,Private,<=50K,32,32,Cluster 1616
3156,33,White,Male,Private,>50K,33,33,Cluster 1622
3976,24,White,Female,Private,<=50K,24,24,Cluster 34
834,73,White,Male,Self-emp-not-inc,<=50K,73,73,Cluster 49
3892,43,White,Male,Private,<=50K,43,43,Cluster 119
4932,19,White,Female,Private,<=50K,19,19,Cluster 301
1405,42,Black,Female,?,<=50K,42,42,Cluster 330
1736,64,White,Male,Self-emp-not-inc,>50K,64,64,Cluster 426
2539,47,White,Male,Private,>50K,47,47,Cluster 498
925,64,White,Male,?,<=50K,64,64,Cluster 590
271,61,White,Male,Private,>50K,61,61,Cluster 610
944,18,White,Female,Private,<=50K,18,18,Cluster 673
384,46,White,Female,Private,<=50K,46,46,Cluster 698
1221,45,White,Male,Self-emp-not-inc,>50K,45,45,Cluster 757
2544,54,White,Male,Private,<=50K,54,54,Cluster 793
2209,34,Asian-Pac-Islander,Male,Self-emp-not-inc,<=50K,34,34,Cluster 870
3525,21,White,Male,Private,<=50K,21,21,Cluster 900
4793,32,White,Male,Private,<=50K,32,32,Cluster 942
4357,50,White,Male,Federal-gov,<=50K,50,50,Cluster 951
1009,54,White,Male,Self-emp-not-inc,>50K,54,54,Cluster 1013
2578,48,White,Female,Private,<=50K,48,48,Cluster 1033
2165,47,White,Female,?,>50K,47,47,Cluster 1079
4882,25,White,Male,Private,<=50K,25,25,Cluster 1115
1191,51,White,Male,Private,<=50K,51,51,Cluster 1151
1478,26,White,Female,Private,<=50K,26,26,Cluster 1156
2262,27,White,Male,Private,<=50K,27,27,Cluster 1167
3030,28,White,Male,State-gov,<=50K,28,28,Cluster 1200
1461,48,White,Male,Self-emp-inc,>50K,48,48,Cluster 1229
2873,46,White,Male,Self-emp-not-inc,<=50K,46,46,Cluster 1288
1822,31,White,Male,Private,<=50K,31,31,Cluster 1334
2813,40,White,Female,Private,<=50K,40,40,Cluster 1394
3965,39,White,Male,Private,>50K,39,39,Cluster 1432
3812,38,White,Female,Private,<=50K,38,38,Cluster 1453
4702,36,White,Male,Private,<=50K,36,36,Cluster 1537
2292,46,White,Male,Private,<=50K,46,46,Cluster 1573
1720,38,White,Male,Private,<=50K,38,38,Cluster 1583
1936,90,White,Male,Private,<=50K,90,88,Cluster 9
1521,47,White,Male,Local-gov,<=50K,47,47,Cluster 73
2404,57,White,Male,Private,>50K,57,57,Cluster 80
706,44,White,Female,Private,>50K,44,44,Cluster 218
980,34,White,Male,Private,<=50K,34,34,Cluster 340
2750,20,White,Female,Private,<=50K,20,20,Cluster 419
67,28,White,Female,Private,<=50K,28,28,Cluster 480
2992,62,White,Male,Self-emp-not-inc,<=50K,62,62,Cluster 589
603,60,White,Female,Private,<=50K,60,60,Cluster 636
4349,40,Amer-Indian-Eskimo,Female,Private,<=50K,40,40,Cluster 660
2151,28,Black,Male,Private,<=50K,28,28,Cluster 677
4138,45,White,Male,Private,>50K,45,45,Cluster 731
4346,56,White,Male,Self-emp-not-inc,<=50K,56,56,Cluster 758
2062,20,White,Male,?,<=50K,20,20,Cluster 832
3430,20,White,Female,Private,<=50K,20,20,Cluster 865
386,23,White,Female,Private,<=50K,23,23,Cluster 1004
3085,23,White,Male,Private,<=50K,23,23,Cluster 1006
3952,24,White,Male,Federal-gov,<=50K,24,24,Cluster 1040
1548,38,White,Male,Private,<=50K,38,38,Cluster 1045
1670,46,White,Male,Private,>50K,46,46,Cluster 1113
3788,26,White,Male,Private,<=50K,26,26,Cluster 1127
1745,43,White,Male,Self-emp-not-inc,<=50K,43,43,Cluster 1234
4003,28,White,Female,Private,<=50K,28,28,Cluster 1243
722,41,White,Male,Private,<=50K,41,41,Cluster 1314
456,40,Asian-Pac-Islander,Male,Private,>50K,40,40,Cluster 1383
674,33,White,Male,Private,>50K,33,33,Cluster 1429
1498,35,White,Female,Private,<=50K,35,35,Cluster 1507
3878,36,White,Male,Private,<=50K,36,36,Cluster 1529
2950,31,White,Male,Private,<=50K,31,31,Cluster 1543
1417,32,White,Male,Private,<=50K,32,32,Cluster 1590
468,38,White,Male,Private,<=50K,38,38,Cluster 1604
238,41,White,Male,Private,>50K,41,41,Cluster 1615
2141,54,White,Female,Local-gov,<=50K,54,54,Cluster 44
106,32,White,Male,Self-emp-inc,>50K,32,32,Cluster 95
783,40,White,Male,Private,>50K,40,40,Cluster 118
3789,52,White,Male,Private,>50K,52,52,Cluster 150
1034,32,Black,Female,Private,<=50K,32,32,Cluster 310
3511,55,White,Female,Private,<=50K,55,55,Cluster 337
63,48,White,Male,Private,<=50K,48,48,Cluster 468
3397,50,White,Female,State-gov,<=50K,50,50,Cluster 507
4330,63,White,Male,Private,>50K,63,63,Cluster 564
2466,39,White,Male,Private,>50K,39,39,Cluster 925
1772,50,White,Male,Private,>50K,50,50,Cluster 1030
639,47,White,Male,Self-emp-inc,<=50K,47,47,Cluster 1079
3013,42,White,Male,Private,>50K,42,42,Cluster 1271
3493,30,White,Male,Private,<=50K,30,30,Cluster 1295
1706,35,White,Male,Private,<=50K,35,35,Cluster 1483
1346,35,White,Female,Private,<=50K,35,35,Cluster 1485
4015,35,White,Male,Local-gov,<=50K,35,35,Cluster 1489
3212,82,White,Male,?,<=50K,83,81,Cluster 12
3899,29,White,Male,Local-gov,<=50K,29,29,Cluster 60
1198,59,White,Male,Private,<=50K,59,59,Cluster 71
1557,23,White,Male,Private,<=50K,23,23,Cluster 89
550,28,White,Male,Private,<=50K,28,28,Cluster 175
2674,18,White,Male,?,<=50K,18,18,Cluster 212
648,71,White,Male,Private,<=50K,71,71,Cluster 245
1601,30,White,Male,Private,<=50K,30,30,Cluster 280
1485,43,Black,Male,Local-gov,>50K,43,43,Cluster 342
4943,17,White,Female,?,<=50K,17,17,Cluster 379
2944,28,Asian-Pac-Islander,Male,State-gov,<=50K,28,28,Cluster 394
3967,49,White,Female,Private,>50K,49,49,Cluster 500
1450,44,White,Male,Self-emp-inc,>50K,44,44,Cluster 524
2691,61,White,Male,Private,<=50K,61,61,Cluster 607
577,18,White,Male,?,<=50K,18,18,Cluster 692
636,19,White,Female,Private,<=50K,19,19,Cluster 728
818,56,White,Male,Private,>50K,56,56,Cluster 926
4244,24,White,Male,Private,<=50K,24,24,Cluster 1061
1781,38,White,Male,Private,>50K,38,38,Cluster 1118
618,50,White,Male,Self-emp-not-inc,<=50K,50,50,Cluster 1202
48,44,White,Female,Private,<=50K,44,44,Cluster 1209
96,29,White,Male,Local-gov,<=50K,29,29,Cluster 1267
1092,44,White,Male,Self-emp-not-inc,>50K,44,44,Cluster 1345
241,40,White,Male,Private,>50K,40,40,Cluster 1360
4753,60,White,Male,?,<=50K,61,60,Cluster 1375
4757,32,White,Male,Self-emp-not-inc,<=50K,32,32,Cluster 1379
4638,40,White,Male,Self-emp-not-inc,<=50K,40,40,Cluster 1400
1956,40,White,Male,Private,<=50K,40,40,Cluster 1400
1413,39,White,Male,Private,>50K,39,39,Cluster 1410
1132,34,White,Female,?,<=50K,34,34,Cluster 1448
2193,48,Black,Female,Private,<=50K,48,48,Cluster 68
2281,21,White,Female,State-gov,<=50K,21,21,Cluster 96
3763,22,Black,Female,Private,<=50K,22,22,Cluster 125
4200,18,White,Female,Private,<=50K,18,18,Cluster 161
1800,63,White,Female,Private,<=50K,63,63,Cluster 167
4591,26,White,Male,Private,<=50K,26,26,Cluster 233
1271,47,Black,Female,Private,<=50K,47,47,Cluster 254
278,35,White,Female,Private,<=50K,35,35,Cluster 353
1843,38,White,Female,Private,<=50K,38,38,Cluster 398
517,25,Amer-Indian-Eskimo,Female,Private,<=50K,25,25,Cluster 456
4928,21,White,Female,Private,<=50K,21,21,Cluster 868
1003,38,White,Female,State-gov,>50K,38,38,Cluster 960
