id,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
6001,-18652,-5633,Laborers,Commercial associate,1.0
6002,-18652,-5633,Laborers,Commercial associate,1.0
6003,-18652,-5633,Laborers,Commercial associate,1.0
6004,-18652,-5633,Laborers,Commercial associate,1.0
6005,-18652,-5633,Laborers,Commercial associate,1.0
6006,-18652,-5633,Laborers,Commercial associate,1.0
6007,-18652,-5633,Laborers,Commercial associate,1.0
6008,-18652,-5633,Laborers,Commercial associate,1.0
6009,-18652,-5633,Laborers,Commercial associate,1.0
6010,-16500,-7521,Laborers,Commercial associate,1.0
6011,-16500,-7521,Laborers,Commercial associate,1.0
6012,-16500,-7521,Laborers,Commercial associate,1.0
6013,-16500,-7521,Laborers,Commercial associate,1.0
6014,-16500,-7521,Laborers,Commercial associate,1.0
6015,-16500,-7521,Laborers,Commercial associate,1.0
6016,-16500,-7521,Laborers,Commercial associate,1.0
6017,-19190,-1159,Sales staff,Working,1.0
6018,-19190,-1159,Sales staff,Working,1.0
6019,-19190,-1159,Sales staff,Working,1.0
6020,-19190,-1159,Sales staff,Working,1.0
6021,-19190,-1159,Sales staff,Working,1.0
6022,-19190,-1159,Sales staff,Working,1.0
6023,-19190,-1159,Sales staff,Working,1.0
6024,-19190,-1159,Sales staff,Working,1.0
6025,-19190,-1159,Sales staff,Working,1.0
6026,-15081,-823,Laborers,Working,1.0
6027,-15081,-823,Laborers,Working,1.0
6028,-15081,-823,Laborers,Working,1.0
6029,-15081,-823,Laborers,Working,1.0
6030,-15081,-823,Laborers,Working,1.0
6031,-8534,-1707,Laborers,Commercial associate,0.0
6032,-8534,-1707,Laborers,Commercial associate,0.0
6033,-8534,-1707,Laborers,Commercial associate,0.0
6034,-8534,-1707,Laborers,Commercial associate,0.0
6035,-9413,-2223,"",Working,0.0
6036,-9413,-2223,"",Working,0.0
6037,-9413,-2223,"",Working,0.0
6038,-9413,-2223,"",Working,0.0
6039,-9413,-2223,"",Working,0.0
6040,-9413,-2223,"",Working,0.0
6041,-9413,-2223,"",Working,0.0
6042,-9413,-2223,"",Working,0.0
6043,-9413,-2223,"",Working,0.0
6044,-9413,-2223,"",Working,0.0
6045,-9413,-2223,"",Working,0.0
6046,-9413,-2223,"",Working,0.0
6047,-16743,-8066,Medicine staff,Working,1.0
6048,-16743,-8066,Medicine staff,Working,1.0
6049,-16743,-8066,Medicine staff,Working,1.0
6050,-16743,-8066,Medicine staff,Working,1.0
6051,-12882,-3471,Sales staff,Working,0.0
6052,-12882,-3471,Sales staff,Working,0.0
6053,-12882,-3471,Sales staff,Working,0.0
6054,-16199,-3411,Private service staff,Commercial associate,0.0
6055,-16199,-3411,Private service staff,Commercial associate,0.0
6056,-16199,-3411,Private service staff,Commercial associate,0.0
6057,-16199,-3411,Private service staff,Commercial associate,0.0
6058,-16199,-3411,Private service staff,Commercial associate,0.0
6059,-16199,-3411,Private service staff,Commercial associate,0.0
6060,-16199,-3411,Private service staff,Commercial associate,0.0
6061,-23303,365243,"",Pensioner,0.0
6062,-23303,365243,"",Pensioner,0.0
6063,-23303,365243,"",Pensioner,0.0
6064,-23303,365243,"",Pensioner,0.0
6065,-23303,365243,"",Pensioner,0.0
6066,-11731,-3776,"",Working,0.0
6067,-11731,-3776,"",Working,0.0
6068,-11731,-3776,"",Working,0.0
6069,-11731,-3776,"",Working,0.0
6070,-10213,-581,"",Working,1.0
6071,-10213,-581,"",Working,1.0
6072,-14926,-1281,High skill tech staff,Commercial associate,0.0
6073,-14926,-1281,High skill tech staff,Commercial associate,0.0
6074,-14926,-1281,High skill tech staff,Commercial associate,0.0
6075,-14926,-1281,High skill tech staff,Commercial associate,0.0
6076,-14926,-1281,High skill tech staff,Commercial associate,0.0
6077,-14926,-1281,High skill tech staff,Commercial associate,0.0
6078,-14926,-1281,High skill tech staff,Commercial associate,0.0
6079,-14926,-1281,High skill tech staff,Commercial associate,0.0
6080,-14926,-1281,High skill tech staff,Commercial associate,0.0
6081,-14926,-1281,High skill tech staff,Commercial associate,0.0
6082,-14926,-1281,High skill tech staff,Commercial associate,0.0
6083,-14926,-1281,High skill tech staff,Commercial associate,0.0
6084,-15157,-8189,Laborers,Working,1.0
6085,-15157,-8189,Laborers,Working,1.0
6086,-15157,-8189,Laborers,Working,1.0
6087,-23355,365243,"",Pensioner,0.0
6088,-23355,365243,"",Pensioner,0.0
6089,-23355,365243,"",Pensioner,0.0
6090,-23355,365243,"",Pensioner,0.0
6091,-12318,-1128,"",Working,0.0
6092,-12318,-1128,"",Working,0.0
6093,-12318,-1128,"",Working,0.0
6094,-12318,-1128,"",Working,0.0
6095,-12318,-1128,"",Working,0.0
6096,-12318,-1128,"",Working,0.0
6097,-11728,-3199,High skill tech staff,Working,1.0
6098,-11728,-3199,High skill tech staff,Working,1.0
6099,-11728,-3199,High skill tech staff,Working,1.0
6100,-11728,-3199,High skill tech staff,Working,1.0
6101,-11728,-3199,High skill tech staff,Working,1.0
6102,-11728,-3199,High skill tech staff,Working,1.0
6103,-11728,-3199,High skill tech staff,Working,1.0
6104,-11728,-3199,High skill tech staff,Working,1.0
6105,-11728,-3199,High skill tech staff,Working,1.0
6106,-11728,-3199,High skill tech staff,Working,1.0
6107,-11728,-3199,High skill tech staff,Working,1.0
6108,-11714,-672,"",Working,0.0
6109,-11714,-672,"",Working,0.0
6110,-11714,-672,"",Working,0.0
6111,-11714,-672,"",Working,0.0
6112,-18862,-7093,Core staff,State servant,1.0
6113,-18862,-7093,Core staff,State servant,1.0
6114,-18862,-7093,Core staff,State servant,1.0
6115,-18862,-7093,Core staff,State servant,1.0
6116,-18862,-7093,Core staff,State servant,1.0
6117,-18862,-7093,Core staff,State servant,1.0
6118,-18862,-7093,Core staff,State servant,1.0
6119,-18862,-7093,Core staff,State servant,1.0
6120,-18862,-7093,Core staff,State servant,1.0
6121,-18862,-7093,Core staff,State servant,1.0
6122,-18862,-7093,Core staff,State servant,1.0
6123,-18862,-7093,Core staff,State servant,1.0
6124,-18862,-7093,Core staff,State servant,1.0
6125,-15173,-7916,Managers,State servant,1.0
6126,-15173,-7916,Managers,State servant,1.0
6127,-15173,-7916,Managers,State servant,1.0
6128,-15173,-7916,Managers,State servant,1.0
6129,-15173,-7916,Managers,State servant,1.0
6130,-15173,-7916,Managers,State servant,1.0
6131,-15173,-7916,Managers,State servant,1.0
6132,-15173,-7916,Managers,State servant,1.0
6133,-11511,-3806,Core staff,Working,1.0
6134,-11511,-3806,Core staff,Working,1.0
6135,-11511,-3806,Core staff,Working,1.0
6136,-11511,-3806,Core staff,Working,1.0
6137,-11511,-3806,Core staff,Working,1.0
6138,-11511,-3806,Core staff,Working,1.0
6139,-11511,-3806,Core staff,Working,1.0
6140,-11511,-3806,Core staff,Working,1.0
6141,-11511,-3806,Core staff,Working,1.0
6142,-11511,-3806,Core staff,Working,1.0
6143,-11511,-3806,Core staff,Working,1.0
6144,-11511,-3806,Core staff,Working,1.0
6145,-11511,-3806,Core staff,Working,1.0
6146,-11511,-3806,Core staff,Working,1.0
6147,-11511,-3806,Core staff,Working,1.0
6148,-23056,365243,"",Pensioner,0.0
6149,-23056,365243,"",Pensioner,0.0
6150,-23056,365243,"",Pensioner,0.0
6151,-23056,365243,"",Pensioner,0.0
6152,-18839,-7551,Managers,Working,1.0
6153,-18839,-7551,Managers,Working,1.0
6154,-18839,-7551,Managers,Working,1.0
6155,-18839,-7551,Managers,Working,1.0
6156,-18839,-7551,Managers,Working,1.0
6157,-18839,-7551,Managers,Working,1.0
6158,-24878,365243,"",Pensioner,0.0
6159,-24878,365243,"",Pensioner,0.0
6160,-24878,365243,"",Pensioner,0.0
6161,-24878,365243,"",Pensioner,0.0
6162,-24878,365243,"",Pensioner,0.0
6163,-24878,365243,"",Pensioner,0.0
6164,-24878,365243,"",Pensioner,0.0
6165,-24878,365243,"",Pensioner,0.0
6166,-10487,-3472,"",Working,0.0
6167,-10487,-3472,"",Working,0.0
6168,-10487,-3472,"",Working,0.0
6169,-15206,-3563,Laborers,Commercial associate,0.0
6170,-15206,-3563,Laborers,Commercial associate,0.0
6171,-15206,-3563,Laborers,Commercial associate,0.0
6172,-15206,-3563,Laborers,Commercial associate,0.0
6173,-15206,-3563,Laborers,Commercial associate,0.0
6174,-15206,-3563,Laborers,Commercial associate,0.0
6175,-15206,-3563,Laborers,Commercial associate,0.0
6176,-15733,-6486,Core staff,Commercial associate,1.0
6177,-15733,-6486,Core staff,Commercial associate,1.0
6178,-15733,-6486,Core staff,Commercial associate,1.0
6179,-15733,-6486,Core staff,Commercial associate,1.0
6180,-15733,-6486,Core staff,Commercial associate,1.0
6181,-15733,-6486,Core staff,Commercial associate,1.0
6182,-15733,-6486,Core staff,Commercial associate,1.0
6183,-15733,-6486,Core staff,Commercial associate,1.0
6184,-15733,-6486,Core staff,Commercial associate,1.0
6185,-15733,-6486,Core staff,Commercial associate,1.0
6186,-15733,-6486,Core staff,Commercial associate,1.0
6187,-15972,-5055,"",State servant,0.0
6188,-15972,-5055,"",State servant,0.0
6189,-15972,-5055,"",State servant,0.0
6190,-15972,-5055,"",State servant,0.0
6191,-24691,365243,"",Pensioner,0.0
6192,-24691,365243,"",Pensioner,0.0
6193,-24691,365243,"",Pensioner,0.0
6194,-24691,365243,"",Pensioner,0.0
6195,-24691,365243,"",Pensioner,0.0
6196,-24691,365243,"",Pensioner,0.0
6197,-24691,365243,"",Pensioner,0.0
6198,-24691,365243,"",Pensioner,0.0
6199,-24691,365243,"",Pensioner,0.0
6200,-24691,365243,"",Pensioner,0.0
6201,-24691,365243,"",Pensioner,0.0
6202,-24691,365243,"",Pensioner,0.0
6203,-24691,365243,"",Pensioner,0.0
6204,-24691,365243,"",Pensioner,0.0
6205,-24691,365243,"",Pensioner,0.0
6206,-24691,365243,"",Pensioner,0.0
6207,-24691,365243,"",Pensioner,0.0
6208,-24691,365243,"",Pensioner,0.0
6209,-24691,365243,"",Pensioner,0.0
6210,-24691,365243,"",Pensioner,0.0
6211,-12521,-3837,"",Working,0.0
6212,-12521,-3837,"",Working,0.0
6213,-12521,-3837,"",Working,0.0
6214,-12521,-3837,"",Working,0.0
6215,-12521,-3837,"",Working,0.0
6216,-12521,-3837,"",Working,0.0
6217,-12521,-3837,"",Working,0.0
6218,-12521,-3837,"",Working,0.0
6219,-9711,-1403,Sales staff,Working,1.0
6220,-9711,-1403,Sales staff,Working,1.0
6221,-9115,-581,"",Student,0.0
6222,-9115,-581,"",Student,0.0
6223,-9115,-581,"",Student,0.0
6224,-22034,365243,"",Pensioner,0.0
6225,-22034,365243,"",Pensioner,0.0
6226,-22034,365243,"",Pensioner,0.0
6227,-22034,365243,"",Pensioner,0.0
6228,-22034,365243,"",Pensioner,0.0
6229,-22034,365243,"",Pensioner,0.0
6230,-22034,365243,"",Pensioner,0.0
6231,-22034,365243,"",Pensioner,0.0
6232,-23403,365243,"",Pensioner,0.0
6233,-23403,365243,"",Pensioner,0.0
6234,-23403,365243,"",Pensioner,0.0
6235,-23403,365243,"",Pensioner,0.0
6236,-23403,365243,"",Pensioner,0.0
6237,-23403,365243,"",Pensioner,0.0
6238,-13608,-1461,Drivers,Working,1.0
6239,-13608,-1461,Drivers,Working,1.0
6240,-13608,-1461,Drivers,Working,1.0
6241,-13608,-1461,Drivers,Working,1.0
6242,-22459,365243,"",Pensioner,0.0
6243,-22459,365243,"",Pensioner,0.0
6244,-22459,365243,"",Pensioner,0.0
6245,-22459,365243,"",Pensioner,0.0
6246,-22459,365243,"",Pensioner,0.0
6247,-22459,365243,"",Pensioner,0.0
6248,-22459,365243,"",Pensioner,0.0
6249,-9812,-338,Sales staff,Working,0.0
6250,-9812,-338,Sales staff,Working,0.0
6251,-9812,-338,Sales staff,Working,0.0
6252,-9812,-338,Sales staff,Working,0.0
6253,-9812,-338,Sales staff,Working,0.0
6254,-13375,-793,Cooking staff,Working,0.0
6255,-13375,-793,Cooking staff,Working,0.0
6256,-13375,-793,Cooking staff,Working,0.0
6257,-13375,-793,Cooking staff,Working,0.0
6258,-13375,-793,Cooking staff,Working,0.0
6259,-15233,-246,Laborers,Working,0.0
6260,-16596,-427,Sales staff,Commercial associate,0.0
6261,-16596,-427,Sales staff,Commercial associate,0.0
6262,-16596,-427,Sales staff,Commercial associate,0.0
6263,-16596,-427,Sales staff,Commercial associate,0.0
6264,-16596,-427,Sales staff,Commercial associate,0.0
6265,-16596,-427,Sales staff,Commercial associate,0.0
6266,-11374,-761,High skill tech staff,Working,1.0
6267,-11374,-761,High skill tech staff,Working,1.0
6268,-11374,-761,High skill tech staff,Working,1.0
6269,-14697,-1767,Sales staff,Commercial associate,1.0
6270,-14697,-1767,Sales staff,Commercial associate,1.0
6271,-14697,-1767,Sales staff,Commercial associate,1.0
6272,-22867,365243,"",Pensioner,0.0
6273,-22867,365243,"",Pensioner,0.0
6274,-22867,365243,"",Pensioner,0.0
6275,-15934,-3684,Managers,Commercial associate,1.0
6276,-15934,-3684,Managers,Commercial associate,1.0
6277,-11722,-3653,Medicine staff,Working,0.0
6278,-11722,-3653,Medicine staff,Working,0.0
6279,-11722,-3653,Medicine staff,Working,0.0
6280,-18259,-703,Drivers,Working,1.0
6281,-18259,-703,Drivers,Working,1.0
6282,-14902,-3837,Laborers,Commercial associate,0.0
6283,-14902,-3837,Laborers,Commercial associate,0.0
6284,-14902,-3837,Laborers,Commercial associate,0.0
6285,-14902,-3837,Laborers,Commercial associate,0.0
6286,-14902,-3837,Laborers,Commercial associate,0.0
6287,-14902,-3837,Laborers,Commercial associate,0.0
6288,-14902,-3837,Laborers,Commercial associate,0.0
6289,-14902,-3837,Laborers,Commercial associate,0.0
6290,-20174,365243,"",Pensioner,0.0
6291,-20174,365243,"",Pensioner,0.0
6292,-22650,-14338,Laborers,Working,1.0
6293,-22650,-14338,Laborers,Working,1.0
6294,-22650,-14338,Laborers,Working,1.0
6295,-22650,-14338,Laborers,Working,1.0
6296,-22650,-14338,Laborers,Working,1.0
6297,-17103,-1493,Cooking staff,Commercial associate,0.0
6298,-17103,-1493,Cooking staff,Commercial associate,0.0
6299,-17103,-1493,Cooking staff,Commercial associate,0.0
6300,-17103,-1493,Cooking staff,Commercial associate,0.0
6301,-17103,-1493,Cooking staff,Commercial associate,0.0
6302,-17103,-1493,Cooking staff,Commercial associate,0.0
6303,-17103,-1493,Cooking staff,Commercial associate,0.0
6304,-17103,-1493,Cooking staff,Commercial associate,0.0
6305,-17103,-1493,Cooking staff,Commercial associate,0.0
6306,-17103,-1493,Cooking staff,Commercial associate,0.0
6307,-17103,-1493,Cooking staff,Commercial associate,0.0
6308,-17103,-1493,Cooking staff,Commercial associate,0.0
6309,-17103,-1493,Cooking staff,Commercial associate,0.0
6310,-12991,-731,Managers,Working,0.0
6311,-12991,-731,Managers,Working,0.0
6312,-12991,-731,Managers,Working,0.0
6313,-12991,-731,Managers,Working,0.0
6314,-12991,-731,Managers,Working,0.0
6315,-12991,-731,Managers,Working,0.0
6316,-12991,-731,Managers,Working,0.0
6317,-12991,-731,Managers,Working,0.0
6318,-12991,-731,Managers,Working,0.0
6319,-9866,-489,Laborers,Working,1.0
6320,-9866,-489,Laborers,Working,1.0
6321,-9866,-489,Laborers,Working,1.0
6322,-9866,-489,Laborers,Working,1.0
6323,-13513,-6394,Core staff,State servant,1.0
6324,-13513,-6394,Core staff,State servant,1.0
6325,-13513,-6394,Core staff,State servant,1.0
6326,-13513,-6394,Core staff,State servant,1.0
6327,-13513,-6394,Core staff,State servant,1.0
6328,-13513,-6394,Core staff,State servant,1.0
6329,-13513,-6394,Core staff,State servant,1.0
6330,-22078,365243,"",Pensioner,0.0
6331,-22078,365243,"",Pensioner,0.0
6332,-22078,365243,"",Pensioner,0.0
6333,-22078,365243,"",Pensioner,0.0
6334,-22078,365243,"",Pensioner,0.0
6335,-22078,365243,"",Pensioner,0.0
6336,-22078,365243,"",Pensioner,0.0
6337,-22078,365243,"",Pensioner,0.0
6338,-22078,365243,"",Pensioner,0.0
6339,-22078,365243,"",Pensioner,0.0
6340,-22078,365243,"",Pensioner,0.0
6341,-22078,365243,"",Pensioner,0.0
6342,-22078,365243,"",Pensioner,0.0
6343,-17211,-3076,High skill tech staff,Commercial associate,0.0
6344,-17211,-3076,High skill tech staff,Commercial associate,0.0
6345,-17211,-3076,High skill tech staff,Commercial associate,0.0
6346,-11111,-3350,High skill tech staff,Working,1.0
6347,-23507,365243,"",Pensioner,0.0
6348,-23507,365243,"",Pensioner,0.0
6349,-23507,365243,"",Pensioner,0.0
6350,-23507,365243,"",Pensioner,0.0
6351,-23507,365243,"",Pensioner,0.0
6352,-17962,-9316,"",Working,1.0
6353,-17962,-9316,"",Working,1.0
6354,-17962,-9316,"",Working,1.0
6355,-17962,-9316,"",Working,1.0
6356,-12705,-884,"",Commercial associate,0.0
6357,-12705,-884,"",Commercial associate,0.0
6358,-12705,-884,"",Commercial associate,0.0
6359,-12705,-884,"",Commercial associate,0.0
6360,-12705,-884,"",Commercial associate,0.0
6361,-12705,-884,"",Commercial associate,0.0
6362,-12705,-884,"",Commercial associate,0.0
6363,-12366,-3653,Drivers,Working,0.0
6364,-12366,-3653,Drivers,Working,0.0
6365,-12366,-3653,Drivers,Working,0.0
6366,-12366,-3653,Drivers,Working,0.0
6367,-12366,-3653,Drivers,Working,0.0
6368,-12366,-3653,Drivers,Working,0.0
6369,-13582,-3472,Sales staff,Working,0.0
6370,-13582,-3472,Sales staff,Working,0.0
6371,-13582,-3472,Sales staff,Working,0.0
6372,-13582,-3472,Sales staff,Working,0.0
6373,-13582,-3472,Sales staff,Working,0.0
6374,-13582,-3472,Sales staff,Working,0.0
6375,-13728,-1250,Laborers,Working,0.0
6376,-18147,-642,Sales staff,Commercial associate,0.0
6377,-18147,-642,Sales staff,Commercial associate,0.0
6378,-18147,-642,Sales staff,Commercial associate,0.0
6379,-18147,-642,Sales staff,Commercial associate,0.0
6380,-18147,-642,Sales staff,Commercial associate,0.0
6381,-18147,-642,Sales staff,Commercial associate,0.0
6382,-18147,-642,Sales staff,Commercial associate,0.0
6383,-18147,-642,Sales staff,Commercial associate,0.0
6384,-18147,-642,Sales staff,Commercial associate,0.0
6385,-15010,-884,Managers,Working,0.0
6386,-15010,-884,Managers,Working,0.0
6387,-15010,-884,Managers,Working,0.0
6388,-15010,-884,Managers,Working,0.0
6389,-15010,-884,Managers,Working,0.0
6390,-18307,-1493,"",Working,0.0
6391,-24575,365243,"",Pensioner,0.0
6392,-24575,365243,"",Pensioner,0.0
6393,-24575,365243,"",Pensioner,0.0
6394,-24575,365243,"",Pensioner,0.0
6395,-24575,365243,"",Pensioner,0.0
6396,-16174,-277,Sales staff,Working,0.0
6397,-16174,-277,Sales staff,Working,0.0
6398,-16174,-277,Sales staff,Working,0.0
6399,-16174,-277,Sales staff,Working,0.0
6400,-16174,-277,Sales staff,Working,0.0
6401,-16174,-277,Sales staff,Working,0.0
6402,-16174,-277,Sales staff,Working,0.0
6403,-18051,-1799,Security staff,Working,0.0
6404,-18051,-1799,Security staff,Working,0.0
6405,-18051,-1799,Security staff,Working,0.0
6406,-18051,-1799,Security staff,Working,0.0
6407,-18051,-1799,Security staff,Working,0.0
6408,-9918,-428,Managers,Working,0.0
6409,-16596,-8859,Laborers,Working,1.0
6410,-16596,-8859,Laborers,Working,1.0
6411,-22385,365243,"",Pensioner,0.0
6412,-22385,365243,"",Pensioner,0.0
6413,-22385,365243,"",Pensioner,0.0
6414,-22385,365243,"",Pensioner,0.0
6415,-22385,365243,"",Pensioner,0.0
6416,-16912,-2072,Laborers,Working,0.0
6417,-16912,-2072,Laborers,Working,0.0
6418,-16912,-2072,Laborers,Working,0.0
6419,-16912,-2072,Laborers,Working,0.0
6420,-16912,-2072,Laborers,Working,0.0
6421,-16912,-2072,Laborers,Working,0.0
6422,-16912,-2072,Laborers,Working,0.0
6423,-11695,-2437,Laborers,Working,1.0
6424,-11695,-2437,Laborers,Working,1.0
6425,-11695,-2437,Laborers,Working,1.0
6426,-11695,-2437,Laborers,Working,1.0
6427,-11695,-2437,Laborers,Working,1.0
6428,-11695,-2437,Laborers,Working,1.0
6429,-11695,-2437,Laborers,Working,1.0
6430,-10027,-946,Managers,Working,1.0
6431,-10027,-946,Managers,Working,1.0
6432,-10027,-946,Managers,Working,1.0
6433,-10027,-946,Managers,Working,1.0
6434,-10027,-946,Managers,Working,1.0
6435,-10027,-946,Managers,Working,1.0
6436,-10027,-946,Managers,Working,1.0
6437,-10027,-946,Managers,Working,1.0
6438,-16625,-2011,Core staff,Commercial associate,0.0
6439,-16625,-2011,Core staff,Commercial associate,0.0
6440,-16625,-2011,Core staff,Commercial associate,0.0
6441,-16625,-2011,Core staff,Commercial associate,0.0
6442,-8963,-366,Medicine staff,Working,0.0
6443,-8963,-366,Medicine staff,Working,0.0
6444,-8963,-366,Medicine staff,Working,0.0
6445,-8963,-366,Medicine staff,Working,0.0
6446,-8488,-611,Accountants,Commercial associate,1.0
6447,-8488,-611,Accountants,Commercial associate,1.0
6448,-8488,-611,Accountants,Commercial associate,1.0
6449,-8488,-611,Accountants,Commercial associate,1.0
6450,-17750,-10746,"",State servant,1.0
6451,-17750,-10746,"",State servant,1.0
6452,-17750,-10746,"",State servant,1.0
6453,-21637,365243,"",Pensioner,0.0
6454,-21637,365243,"",Pensioner,0.0
6455,-22440,365243,"",Pensioner,0.0
6456,-22440,365243,"",Pensioner,0.0
